time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,train/loss,train/clip_fraction,train/entropy_loss,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/clip_range,train/value_loss
9711,203.08,-1258.17,622592,64,304,218.4182891845703,0.0,-0.06780343847349286,3030,0.9695257544517517,-8.633226898382417e-05,2.1400632e-05,0.0003,0.2,594.050723361969
9765,203.7,-1269.4,624640,63,305,321.0054931640625,0.0,-0.06513859826372936,3040,0.9789975881576538,-0.00029730475616815963,0.00010712459,0.0003,0.2,541.982628774643
9825,203.6,-1268.62,626688,63,306,273.75140380859375,0.0,-0.07520332040148787,3050,0.9506338834762573,-0.0003745365855138516,9.0721376e-05,0.0003,0.2,692.621113729477
9886,203.6,-1267.15,628736,63,307,108.7035903930664,0.0,-0.06836947737028823,3060,0.9743026494979858,-0.00015484436953556725,2.3050548e-05,0.0003,0.2,543.7439756393433
9951,203.51,-1263.02,630784,63,308,387.2314758300781,0.0,-0.07121537710772827,3070,0.967866837978363,-0.00037990377968526444,3.6015474e-05,0.0003,0.2,639.7891746997833
10012,203.03,-1252.96,632832,63,309,267.693603515625,0.0,-0.0652932656754274,3080,0.9698701500892639,-5.466072616400197e-05,4.477216e-06,0.0003,0.2,739.0051845550537
10075,202.26,-1239.3,634880,63,310,300.9150390625,0.0,-0.06411911842878908,3090,0.9676235318183899,-0.00018952932332467755,2.6815156e-05,0.0003,0.2,651.0518171787262
10139,203.08,-1255.64,636928,62,311,377.9122009277344,0.0,-0.06552797118201852,3100,0.9718812704086304,-0.00034268746312591245,7.664582e-05,0.0003,0.2,593.9682086467743
10202,202.61,-1247.82,638976,62,312,159.67263793945312,0.0,-0.06814528870163486,3110,0.9683920741081238,-0.00013908306063967757,1.68545e-05,0.0003,0.2,537.3078825950622
10270,202.48,-1247.12,641024,62,313,170.79071044921875,4.8828125e-05,-0.06633771426859311,3120,0.9685060977935791,-0.00015845682792132721,3.6702062e-05,0.0003,0.2,681.2921723365783
10334,202.8,-1255.19,643072,62,314,244.6728973388672,0.0,-0.06538034683326259,3130,0.969218909740448,-0.0003957020438974723,6.480265e-05,0.0003,0.2,547.4225606441498
10397,201.68,-1229.76,645120,62,315,207.25906372070312,0.0,-0.07031489324290305,3140,0.9798510670661926,-0.00013823262852383778,1.9465335e-05,0.0003,0.2,490.79099202156067
10461,202.0,-1236.86,647168,61,316,179.03594970703125,0.0,-0.06682018546271137,3150,0.9719845652580261,-0.00011041735633625649,2.2341308e-05,0.0003,0.2,507.6437337398529
10525,201.4,-1226.95,649216,61,317,151.50482177734375,0.0,-0.06744278800906614,3160,0.9718539118766785,-9.680474577180575e-05,6.524372e-06,0.0003,0.2,621.9516498088836
10589,201.43,-1231.02,651264,61,318,258.4935607910156,0.0,-0.06648763906559907,3170,0.9773430824279785,-0.000321909074409632,6.357446e-05,0.0003,0.2,499.90346975326537
10653,202.0,-1242.18,653312,61,319,330.78497314453125,0.0,-0.06716108078253455,3180,0.9688650369644165,-6.0524843138409776e-05,1.1291039e-05,0.0003,0.2,677.6352663040161
10723,201.94,-1242.32,655360,61,320,458.2220764160156,0.0,-0.06261264331405983,3190,0.9727051258087158,-9.435695756110363e-05,1.3942748e-05,0.0003,0.2,689.9459365844726
10783,202.44,-1248.56,657408,60,321,185.73358154296875,0.0,-0.06449114241404459,3200,0.970659077167511,-0.00027394386270316316,4.155094e-05,0.0003,0.2,623.8461641788483
10847,202.94,-1258.58,659456,60,322,204.45388793945312,0.0,-0.06403241116204299,3210,0.9754654765129089,-0.0005225209046329837,9.626024e-05,0.0003,0.2,529.968062877655
10913,203.39,-1266.88,661504,60,323,172.767578125,0.0,-0.06399767877301202,3220,0.9786948561668396,-3.38813872076571e-05,3.7927716e-06,0.0003,0.2,445.4386873245239
10986,202.42,-1248.23,663552,60,324,247.90969848632812,0.0,-0.0595097637095023,3230,0.9745062589645386,-6.786478334106505e-05,4.0037553e-06,0.0003,0.2,565.0665905952453
11052,202.25,-1248.61,665600,60,325,210.37782287597656,0.0,-0.05490907296189107,3240,0.9685964584350586,-0.00010924386733677239,2.099547e-05,0.0003,0.2,526.7333915710449
11118,201.85,-1243.13,667648,60,326,190.91722106933594,0.0,-0.0609055757522583,3250,0.9668929576873779,-6.561239824804943e-05,5.350155e-06,0.0003,0.2,625.277869796753
11190,201.72,-1240.14,669696,59,327,293.04327392578125,0.0,-0.06024555744952522,3260,0.9722794890403748,-5.487016424012836e-05,6.6480984e-06,0.0003,0.2,637.1256445407868
11256,202.09,-1243.24,671744,59,328,246.52972412109375,0.0,-0.05910666082636453,3270,0.9758313894271851,-4.3152626312803476e-05,7.2869325e-06,0.0003,0.2,586.7188899993896
11323,201.84,-1240.69,673792,59,329,227.43704223632812,0.0,-0.05786284763016738,3280,0.9723969101905823,-5.850154484505765e-05,6.49488e-06,0.0003,0.2,664.696650314331
11390,201.41,-1230.78,675840,59,330,345.0053405761719,0.0,-0.05870151455164887,3290,0.971645712852478,-9.164235452772119e-05,1.6215166e-05,0.0003,0.2,643.2386338233948
11457,200.68,-1217.67,677888,59,331,159.6492462158203,0.0,-0.05841124572325498,3300,0.9807130098342896,-0.0002016449469010695,3.82208e-05,0.0003,0.2,422.82623624801636
11525,200.43,-1211.44,679936,58,332,226.96499633789062,0.0,-0.05861842130543664,3310,0.9817747473716736,-0.00036211469923728143,9.5442345e-05,0.0003,0.2,403.8403762340546
11598,200.07,-1206.36,681984,58,333,493.6173095703125,0.0,-0.059615640150150286,3320,0.9743595123291016,-0.00036439329123822973,7.642566e-05,0.0003,0.2,569.891942024231
11666,200.76,-1218.83,684032,58,334,213.65057373046875,0.0,-0.05676926409360021,3330,0.9651792049407959,-8.333296718774364e-05,1.3118837e-05,0.0003,0.2,658.542297077179
11734,200.81,-1218.85,686080,58,335,328.4192810058594,0.0,-0.06282143879216165,3340,0.9671900272369385,-8.883974660420791e-05,1.0034088e-05,0.0003,0.2,652.3787871360779
11801,201.29,-1228.1,688128,58,336,215.05123901367188,0.0,-0.057599530584411696,3350,0.9748287796974182,-7.037999748717993e-05,1.5711787e-05,0.0003,0.2,586.9052030563355
11870,201.11,-1228.08,690176,58,337,172.55581665039062,0.0,-0.06020800850819796,3360,0.9640268683433533,-4.7540867308271116e-05,3.6081296e-06,0.0003,0.2,634.1044323444366
11938,201.36,-1233.99,692224,57,338,269.46563720703125,0.0,-0.059231010510120544,3370,0.9714579582214355,-7.261052505782572e-05,1.107802e-05,0.0003,0.2,588.3966555118561
12007,201.75,-1241.02,694272,57,339,249.70492553710938,0.0,-0.05843208045698702,3380,0.9712744355201721,-0.0005297158011671854,9.195561e-05,0.0003,0.2,635.6215082168579
12076,202.53,-1257.04,696320,57,340,229.9861297607422,0.0,-0.057589892856776716,3390,0.965255856513977,-0.00010127135738002835,8.150814e-06,0.0003,0.2,781.2571611881256
12145,202.87,-1263.47,698368,57,341,188.7042999267578,0.0,-0.05986793421325274,3400,0.9749844074249268,-0.0001163330118288286,9.932801e-06,0.0003,0.2,594.9536113262177
12220,202.62,-1260.73,700416,57,342,316.897705078125,0.0,-0.057047394511755556,3410,0.9746241569519043,-2.4743020549067297e-05,3.1457257e-06,0.0003,0.2,627.7872874736786
12290,202.94,-1267.62,702464,57,343,810.8057250976562,0.0,-0.05602995767258108,3420,0.9632079005241394,-0.00023958637757459655,3.237443e-05,0.0003,0.2,906.394009399414
12359,202.79,-1265.76,704512,57,344,351.5439147949219,0.0,-0.053301960421958935,3430,0.9628614783287048,-5.3670466149924324e-05,2.3973219e-06,0.0003,0.2,781.474469089508
12429,203.18,-1275.49,706560,56,345,420.8307800292969,0.0,-0.05633048349991441,3440,0.956678569316864,-0.00020659555884776636,1.9824516e-05,0.0003,0.2,937.0515661239624
12499,202.45,-1262.46,708608,56,346,247.35491943359375,0.0,-0.056082174414768815,3450,0.9615797996520996,-0.0003303450081148185,4.1746192e-05,0.0003,0.2,652.9328524589539
12570,202.46,-1262.77,710656,56,347,168.50216674804688,0.0,-0.05388001023093238,3460,0.9659256935119629,-3.762924752663821e-05,6.258473e-06,0.0003,0.2,615.6731058597564
12646,202.42,-1264.25,712704,56,348,132.15379333496094,0.0,-0.05535672060213983,3470,0.9727287292480469,-6.221340372576378e-05,2.5072202e-06,0.0003,0.2,617.5258682727814
12711,202.79,-1271.59,714752,56,349,389.99151611328125,0.0,-0.05413745654514059,3480,0.9576840996742249,-0.0001159518855274655,7.606486e-06,0.0003,0.2,969.5993132591248
12782,202.93,-1273.85,716800,56,350,405.2959899902344,0.0,-0.0541211289120838,3490,0.9530515074729919,-5.167539602553006e-05,3.034816e-06,0.0003,0.2,933.0852644920349
12859,202.59,-1270.97,718848,55,351,168.04420471191406,0.0,-0.05420253166812472,3500,0.974871814250946,-0.00020762953208759428,1.7697712e-05,0.0003,0.2,590.2413519859314
12931,202.13,-1264.49,720896,55,352,163.156982421875,0.0,-0.05423649054719135,3510,0.968920111656189,-9.101085815927945e-05,4.242588e-06,0.0003,0.2,741.9500333786011
13003,201.68,-1258.13,722944,55,353,199.1912078857422,0.0,-0.050875233119586485,3520,0.9709802269935608,-2.253299280710053e-05,2.396096e-06,0.0003,0.2,570.8649163246155
13081,201.48,-1254.32,724992,55,354,160.8524932861328,0.0,-0.051526431075762956,3530,0.9777398705482483,-8.83122775121592e-05,9.304767e-06,0.0003,0.2,536.6699706554413
13153,201.75,-1256.12,727040,55,355,477.3711242675781,0.0,-0.048301807220559566,3540,0.9602716565132141,-5.6626048353791704e-05,6.305634e-06,0.0003,0.2,810.5748072147369
13226,201.8,-1259.47,729088,55,356,188.1703338623047,0.0,-0.05349628960248083,3550,0.9705880284309387,-1.2980714382138104e-05,1.0666126e-06,0.0003,0.2,605.3931849002838
13298,202.24,-1265.5,731136,54,357,314.7327880859375,0.0,-0.04952683369047008,3560,0.9643954038619995,-0.0001183512169518508,8.4741905e-06,0.0003,0.2,755.8485439300537
13370,202.59,-1273.23,733184,54,358,317.39312744140625,0.0,-0.054056254139868545,3570,0.9663218855857849,-0.0001382870577799622,2.9428318e-05,0.0003,0.2,630.6978709220887
13437,203.13,-1282.44,735232,54,359,189.86068725585938,0.0,-0.0527361481974367,3580,0.9656045436859131,-0.00013008328824071214,2.4776857e-05,0.0003,0.2,776.1129677772522
13510,202.92,-1280.11,737280,54,360,219.2700653076172,0.0,-0.05383399315760471,3590,0.971362292766571,-0.00014316515807877295,7.576381e-06,0.0003,0.2,603.1334638595581
13583,203.33,-1288.26,739328,54,361,247.24571228027344,0.0,-0.051534227892989296,3600,0.9749030470848083,-6.241810751816956e-05,5.2868e-06,0.0003,0.2,634.6412798881531
13657,204.15,-1301.91,741376,54,362,337.2705993652344,0.0,-0.05288466984638944,3610,0.974540650844574,-6.204476339917164e-05,7.399043e-06,0.0003,0.2,660.4874017715454
13730,204.6,-1308.58,743424,54,363,332.2920227050781,0.0,-0.051766981446417046,3620,0.9596772789955139,-1.7942624253919348e-05,1.3369005e-06,0.0003,0.2,945.9140751838684
13810,204.83,-1312.15,745472,53,364,396.68914794921875,0.0,-0.04879849851131439,3630,0.9692882895469666,-7.478112092940137e-05,4.393699e-06,0.0003,0.2,704.9133640766144
13879,204.81,-1316.4,747520,53,365,693.4859008789062,0.0,-0.04868768032756634,3640,0.9597799777984619,-5.977914552204311e-05,7.3632505e-06,0.0003,0.2,919.2926083564759
13959,204.73,-1311.82,749568,53,366,417.4315185546875,0.0,-0.05239159240736626,3650,0.9626968502998352,-0.00017842928427853623,2.1440432e-05,0.0003,0.2,892.1875357627869
14034,204.2,-1301.11,751616,53,367,306.45672607421875,0.0,-0.04932423768332228,3660,0.9766074419021606,-7.579448501928709e-05,8.142859e-06,0.0003,0.2,523.349835395813
14109,203.4,-1286.11,753664,53,368,344.0829772949219,0.0,-0.050646568334195764,3670,0.9730745553970337,-3.640413488028571e-05,3.3771412e-06,0.0003,0.2,626.3418028831481
14184,203.08,-1279.77,755712,53,369,179.2001190185547,0.0,-0.048291033651912584,3680,0.9759374260902405,-0.00012819882867916023,2.4666408e-05,0.0003,0.2,539.9291839599609
14259,202.49,-1268.42,757760,53,370,252.89944458007812,0.0,-0.0535180882026907,3690,0.9581436514854431,-7.818586818757467e-05,9.324919e-06,0.0003,0.2,832.7291951179504
14340,202.18,-1261.66,759808,52,371,160.74462890625,0.0,-0.048455051181372256,3700,0.9752647280693054,-0.0001399262335326057,8.426935e-06,0.0003,0.2,540.7804219245911
14416,201.66,-1254.36,761856,52,372,295.4880676269531,0.0,-0.051266938948538156,3710,0.9632542729377747,-3.909443912561983e-05,9.311645e-06,0.0003,0.2,617.421788740158
14493,201.85,-1257.67,763904,52,373,457.1146240234375,0.0,-0.05119103653705679,3720,0.960136353969574,-2.6421010988997296e-05,1.1671322e-06,0.0003,0.2,782.9216678619384
14569,202.01,-1258.85,765952,52,374,136.86256408691406,0.0,-0.048686216986970975,3730,0.9726636409759521,-0.00018757768630166537,2.91895e-05,0.0003,0.2,632.1887127876282
14644,201.54,-1248.43,768000,52,375,283.45159912109375,0.0,-0.049631849525030705,3740,0.9692524671554565,-0.0001406515293638222,2.4712741e-05,0.0003,0.2,618.192610692978
14721,201.56,-1253.1,770048,52,376,385.4996643066406,0.0,-0.04988978718756698,3750,0.9702156782150269,-1.1383868331904523e-05,1.6479248e-07,0.0003,0.2,561.2269385814667
14798,201.57,-1256.24,772096,52,377,263.4490051269531,0.0,-0.052209480688907205,3760,0.9633452296257019,-0.0001642463441385189,2.2514154e-05,0.0003,0.2,752.048991394043
14874,202.72,-1281.08,774144,52,378,310.2049865722656,0.0,-0.05053747590864077,3770,0.9578409790992737,-0.0001944617382832803,1.9230894e-05,0.0003,0.2,792.9167888641357
14951,202.42,-1277.46,776192,51,379,298.032470703125,0.0,-0.05179685932234861,3780,0.9452546834945679,-2.9292962062754667e-05,6.9984105e-07,0.0003,0.2,898.4067312240601
15033,202.32,-1278.31,778240,51,380,264.66021728515625,0.0,-0.04848778800223954,3790,0.9517275094985962,-5.059885661466979e-05,7.3787874e-06,0.0003,0.2,1121.1793296813964
15114,203.14,-1292.57,780288,51,381,194.87828063964844,0.0,-0.049528627045219764,3800,0.9710344672203064,-2.720182601478882e-05,3.2614967e-06,0.0003,0.2,641.65697889328
15194,203.31,-1294.08,782336,51,382,207.7009735107422,0.0,-0.04859400980640203,3810,0.9598112106323242,-2.466172409185674e-05,3.1084944e-06,0.0003,0.2,827.3839486598969
15283,203.5,-1297.47,784384,51,383,266.78680419921875,0.0,-0.04910594779066742,3820,0.9581326842308044,-2.793658713926561e-05,2.5195218e-06,0.0003,0.2,925.9146453857422
15369,203.38,-1296.95,786432,51,384,177.85362243652344,0.0,-0.048005188757088035,3830,0.9647059440612793,-7.664368731639116e-05,7.325697e-06,0.0003,0.2,906.6175080299378
15455,203.19,-1292.71,788480,51,385,338.5406494140625,0.0,-0.04841743977740407,3840,0.9642945528030396,-6.596601524506695e-05,3.5459693e-06,0.0003,0.2,829.7167322158814
15542,203.35,-1292.75,790528,50,386,126.26036834716797,0.0,-0.04617097230511717,3850,0.9707058072090149,-5.128960910951719e-05,2.0205434e-06,0.0003,0.2,686.3116153717041
15628,202.77,-1282.14,792576,50,387,355.064697265625,0.0,-0.0489456981420517,3860,0.9666769504547119,-0.00031495399452978744,4.7423506e-05,0.0003,0.2,689.5517804145813
15715,202.72,-1278.45,794624,50,388,227.44183349609375,0.0,-0.048807882150867954,3870,0.9636930823326111,-3.99371754610911e-05,3.1219997e-06,0.0003,0.2,797.1902240753174
15808,202.3,-1269.52,796672,50,389,338.4317321777344,0.0,-0.04911690522567369,3880,0.9375647902488708,-3.495583368930966e-05,2.9969801e-06,0.0003,0.2,972.792279958725
15883,203.13,-1288.46,798720,50,390,287.9967956542969,0.0,-0.044481671805260706,3890,0.9692178964614868,-4.722060402855277e-05,2.6350713e-06,0.0003,0.2,844.5125367641449
15965,202.85,-1284.13,800768,50,391,412.5067443847656,0.0,-0.04970821045571938,3900,0.9306498169898987,-0.000260047283336462,2.4755092e-05,0.0003,0.2,1176.4264967918396
16045,203.23,-1294.47,802816,50,392,342.3059997558594,0.0,-0.0451536275271792,3910,0.9598076939582825,-6.322135886875913e-05,2.033421e-06,0.0003,0.2,747.2533368110657
16132,202.68,-1284.52,804864,49,393,288.3083190917969,0.0,-0.04710233736550436,3920,0.9625301957130432,-6.831797873019241e-05,8.17815e-06,0.0003,0.2,822.0048409938812
16213,202.68,-1285.38,806912,49,394,291.6545104980469,0.0,-0.04374730155104771,3930,0.9561713933944702,-7.607362203998491e-06,4.8383447e-07,0.0003,0.2,751.334368276596
16294,203.15,-1294.38,808960,49,395,238.45626831054688,0.0,-0.045391395600745454,3940,0.9691844582557678,-4.630297098628944e-05,3.7324323e-06,0.0003,0.2,651.7501564979553
16375,203.89,-1306.14,811008,49,396,332.97021484375,0.0,-0.04511058814823628,3950,0.9713522791862488,-1.228049150086008e-05,6.614898e-07,0.0003,0.2,765.7422137260437
16456,203.81,-1303.36,813056,49,397,367.71112060546875,0.0,-0.04725966136902571,3960,0.9572365283966064,-0.00016953010053839536,1.7968578e-05,0.0003,0.2,893.06554479599
16537,203.61,-1296.92,815104,49,398,257.7768859863281,0.0,-0.04608514072024263,3970,0.9768304824829102,-9.772968660399783e-05,1.3635783e-05,0.0003,0.2,527.1564759254455
16619,203.81,-1297.3,817152,49,399,297.63226318359375,0.0,-0.04493171244394034,3980,0.9709061980247498,-6.0181384469615296e-05,9.505005e-06,0.0003,0.2,560.4556027889251
16702,203.69,-1290.23,819200,49,400,361.9843444824219,0.0,-0.04364090422168374,3990,0.9727898836135864,-3.1457173463422805e-05,2.8255708e-06,0.0003,0.2,586.9464653968811
16784,203.13,-1278.68,821248,48,401,364.69329833984375,0.0,-0.046732324262848124,4000,0.9700546264648438,-1.4057743101147935e-05,2.3753016e-06,0.0003,0.2,621.8178477287292
16866,202.97,-1270.61,823296,48,402,143.9838409423828,0.0,-0.04372426938498393,4010,0.9687422513961792,-0.0002405158866167767,2.4328852e-05,0.0003,0.2,645.4368857383728
16948,203.17,-1274.09,825344,48,403,339.5409240722656,0.0,-0.04716198988608085,4020,0.9706982374191284,-0.00013685857265954837,6.88044e-06,0.0003,0.2,705.0888434410095
17038,202.67,-1264.97,827392,48,404,310.12030029296875,0.0,-0.04655883088125847,4030,0.9772584438323975,-0.00010265033051837236,1.2942768e-05,0.0003,0.2,532.2360267162323
17121,202.7,-1266.32,829440,48,405,223.02835083007812,0.0,-0.041585909255081786,4040,0.9713580012321472,-1.995874845306389e-05,1.3523817e-06,0.0003,0.2,691.1231498241425
17204,201.58,-1246.36,831488,48,406,234.82066345214844,0.0,-0.04631843970273621,4050,0.9690572023391724,-0.00011407240453991108,1.6463859e-05,0.0003,0.2,704.8544727802276
17287,201.98,-1255.54,833536,48,407,478.58544921875,0.0,-0.043525541381677614,4060,0.9673489332199097,-2.2491912386612966e-05,1.4962716e-06,0.0003,0.2,837.1686225891114
17370,201.84,-1256.33,835584,48,408,533.8421020507812,0.0,-0.04483788404613733,4070,0.9530718922615051,-5.125221468915697e-05,3.7755228e-06,0.0003,0.2,1026.8245157241822
17462,201.22,-1246.74,837632,47,409,370.9602966308594,0.0,-0.04649887124542147,4080,0.9556502103805542,-1.5132702537812293e-05,1.6644136e-06,0.0003,0.2,918.693009853363
17545,200.38,-1232.0,839680,47,410,229.89808654785156,0.0,-0.03985906162415631,4090,0.9660559892654419,-3.826995016424917e-05,3.9783426e-06,0.0003,0.2,703.1450475215912
17629,201.56,-1254.2,841728,47,411,298.69677734375,0.0,-0.04298008559271693,4100,0.9496099352836609,-0.00020162190558039583,1.8075596e-05,0.0003,0.2,862.0466443538666
17713,200.78,-1242.0,843776,47,412,594.2432250976562,0.0,-0.04655067001003772,4110,0.9615775942802429,-9.967862060875632e-05,1.1931967e-05,0.0003,0.2,819.5221852302551
17798,200.98,-1244.34,845824,47,413,294.44757080078125,0.0,-0.04496860758517869,4120,0.9649679660797119,-4.883281071670354e-05,4.7243357e-06,0.0003,0.2,768.0272341251373
17883,201.51,-1253.96,847872,47,414,429.2413635253906,0.0,-0.04584643174894154,4130,0.96902996301651,-2.3759192117722705e-05,3.1397722e-06,0.0003,0.2,581.1411065578461
17968,201.88,-1261.9,849920,47,415,250.6388397216797,0.0,-0.047084157489007336,4140,0.973086953163147,-0.00014034649939276278,1.9481118e-05,0.0003,0.2,592.8006579875946
18061,201.65,-1256.63,851968,47,416,496.54522705078125,0.0,-0.046253208589041604,4150,0.9752255082130432,-0.00011374574824003502,9.432683e-06,0.0003,0.2,704.9728949069977
18139,202.49,-1273.72,854016,47,417,323.543701171875,0.0,-0.044625225267373024,4160,0.9733346700668335,-4.5469117321772504e-05,4.5151864e-06,0.0003,0.2,575.308352279663
18232,202.36,-1270.16,856064,46,418,244.56748962402344,0.0,-0.04730184201616794,4170,0.9670997262001038,-7.744794347672724e-05,1.0013653e-05,0.0003,0.2,734.0459711551666
18319,202.92,-1280.21,858112,46,419,187.67071533203125,0.0,-0.045916839747224006,4180,0.9756068587303162,-3.838909324258566e-05,3.5233572e-06,0.0003,0.2,560.03362326622
18405,203.5,-1291.6,860160,46,420,192.70077514648438,0.0,-0.04383669941453263,4190,0.975326418876648,-1.2195038289064542e-05,6.5449035e-07,0.0003,0.2,558.1250792026519
18484,203.66,-1292.83,862208,46,421,199.4658203125,0.0,-0.04730345662683248,4200,0.9582055807113647,-4.301155568100512e-05,5.8108108e-06,0.0003,0.2,948.5182816505433
18578,203.95,-1298.17,864256,46,422,351.5798034667969,0.0,-0.04719356314162724,4210,0.9692232012748718,-0.00012778085583704525,1.8762752e-05,0.0003,0.2,584.4437073230744
18664,203.94,-1298.39,866304,46,423,316.13873291015625,0.0,-0.04401584857841954,4220,0.9710444211959839,-7.313823880394921e-05,3.912208e-06,0.0003,0.2,636.2130130767822
18751,204.17,-1301.52,868352,46,424,340.8205261230469,0.0,-0.042866058842628264,4230,0.9763574600219727,-3.6727645056089384e-05,2.0834636e-06,0.0003,0.2,590.7367654800415
18838,203.73,-1292.79,870400,46,425,284.5057678222656,0.0,-0.04555398877128027,4240,0.9774185419082642,-6.6664566838881e-05,7.589004e-06,0.0003,0.2,583.8148858070374
18925,204.13,-1303.14,872448,46,426,352.166259765625,0.0,-0.04543594673741609,4250,0.9716654419898987,-0.0002342444255191367,2.584914e-05,0.0003,0.2,628.4447820186615
19013,203.76,-1294.5,874496,45,427,142.7774200439453,0.0,-0.046425649448065084,4260,0.9759076833724976,-0.0002645144402777078,4.8092093e-05,0.0003,0.2,560.029669380188
19100,204.11,-1300.36,876544,45,428,177.74908447265625,0.0,-0.045756545226322484,4270,0.9788550734519958,-8.716906449990347e-06,2.1870744e-07,0.0003,0.2,531.3689886569977
19188,204.4,-1306.59,878592,45,429,343.8156433105469,0.0,-0.04381714364863001,4280,0.972749650478363,-5.8595203881850464e-06,9.847789e-07,0.0003,0.2,582.4381051063538
19276,203.9,-1296.92,880640,45,430,184.59780883789062,0.0,-0.0453487760736607,4290,0.9514355063438416,-0.00023378978330583776,1.9773555e-05,0.0003,0.2,1017.1067602157593
19364,203.01,-1282.0,882688,45,431,340.1712341308594,0.0,-0.04840196208679117,4300,0.9681684970855713,-0.0003480653635051567,6.6316155e-05,0.0003,0.2,682.9768803119659
19460,202.5,-1272.66,884736,45,432,250.42080688476562,0.0,-0.04622464501298964,4310,0.9617099165916443,-0.0002142060737241991,3.3142398e-05,0.0003,0.2,599.3977456331253
19549,203.14,-1284.89,886784,45,433,291.3092041015625,0.0,-0.04390559619641863,4320,0.9626865983009338,-8.211356907850132e-06,4.2153044e-07,0.0003,0.2,858.6187554836273
19638,202.88,-1276.63,888832,45,434,262.40814208984375,0.0,-0.04784718248993158,4330,0.9602871537208557,-0.00010871687263716012,8.3557525e-06,0.0003,0.2,707.1913491725921
19727,202.89,-1274.52,890880,45,435,332.41204833984375,0.0,-0.0436989032314159,4340,0.9728711247444153,-0.0005895512316783424,7.488836e-05,0.0003,0.2,535.6535489559174
19817,202.87,-1270.38,892928,45,436,224.04437255859375,0.0,-0.039763157453853636,4350,0.976338267326355,-0.0002311813601409085,3.416338e-05,0.0003,0.2,479.8588547229767
19906,202.9,-1269.16,894976,44,437,159.72933959960938,0.0,-0.04515061835409142,4360,0.9720650911331177,-0.0001117525313020451,1.5588703e-05,0.0003,0.2,590.4074321746826
19996,202.74,-1267.46,897024,44,438,495.4016418457031,0.0,-0.04413090899470262,4370,0.9533267021179199,-3.53143310348969e-05,1.8810814e-06,0.0003,0.2,916.283281993866
20087,201.74,-1247.97,899072,44,439,552.7406005859375,0.0,-0.04506911654607393,4380,0.960472583770752,-3.510742608341389e-05,5.5495198e-06,0.0003,0.2,844.3976196289062
20185,201.47,-1243.15,901120,44,440,173.21060180664062,0.0,-0.040472015406703574,4390,0.9746319055557251,-2.014273559325375e-06,1.169702e-06,0.0003,0.2,534.4956157684326
20276,202.31,-1258.93,903168,44,441,301.40740966796875,0.0,-0.04387697442434728,4400,0.972217857837677,-6.877420964883641e-05,7.927352e-06,0.0003,0.2,670.630741405487
20359,203.18,-1275.25,905216,44,442,470.18341064453125,0.0,-0.04432991506764665,4410,0.9591559171676636,-0.00021260071080178022,3.7468693e-05,0.0003,0.2,786.0283513069153
20450,203.32,-1278.49,907264,44,443,218.4813232421875,0.0,-0.046529264969285576,4420,0.9612094163894653,-0.0003033191329450347,2.5484456e-05,0.0003,0.2,801.2632065296173
20549,202.74,-1271.34,909312,44,444,532.9392700195312,0.0,-0.0458946016326081,4430,0.9647207260131836,-8.554430824005976e-05,1.3749515e-05,0.0003,0.2,661.1645348072052
20641,202.64,-1269.73,911360,44,445,239.89552307128906,0.0,-0.042321438319049776,4440,0.9696550965309143,-0.00014674566882604266,1.0849966e-05,0.0003,0.2,691.2875412940979
20732,202.9,-1276.01,913408,44,446,201.007568359375,0.0,-0.04056552811525762,4450,0.9746382236480713,-2.8764375383616424e-05,3.677234e-06,0.0003,0.2,605.9151763916016
20825,202.69,-1273.08,915456,43,447,254.4560546875,0.0,-0.04536038623773493,4460,0.9644702672958374,-0.000113165975199081,2.6691472e-05,0.0003,0.2,766.3441450119019
20917,203.16,-1280.75,917504,43,448,251.74241638183594,0.0,-0.04652897035120986,4470,0.9631487131118774,-7.463676229235716e-05,9.265654e-06,0.0003,0.2,674.5869129180908
21009,203.95,-1295.07,919552,43,449,151.77342224121094,0.0,-0.04468044551322237,4480,0.9644123315811157,-0.00016430661271442658,4.2227994e-06,0.0003,0.2,824.3518507003785
21101,203.72,-1289.25,921600,43,450,252.66722106933594,0.0,-0.04292566612130031,4490,0.9704127907752991,-3.752836346393451e-05,1.9950994e-06,0.0003,0.2,657.9983547210693
21194,203.59,-1286.1,923648,43,451,223.1949462890625,0.0,-0.042428411525907,4500,0.9728178977966309,-5.6428780044370794e-05,8.673998e-06,0.0003,0.2,576.275394821167
21287,203.02,-1274.91,925696,43,452,138.5694580078125,0.0,-0.043668801913736385,4510,0.970460832118988,-0.00011302476086711976,1.7178823e-05,0.0003,0.2,619.3737334728241
21380,202.59,-1266.92,927744,43,453,600.1341552734375,0.0,-0.04244765820913017,4520,0.9676417708396912,-2.226793149020523e-05,1.3297249e-06,0.0003,0.2,679.532041501999
21473,203.37,-1281.55,929792,43,454,286.98486328125,0.0,-0.04395556224626489,4530,0.9743757247924805,-0.00025958169244404415,3.704349e-05,0.0003,0.2,530.0094267845154
21575,202.95,-1274.61,931840,43,455,158.67938232421875,0.0,-0.04617972876876593,4540,0.963034451007843,-8.384868124267086e-05,3.324412e-06,0.0003,0.2,714.6653742313385
