time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,train/n_updates,train/clip_range,train/learning_rate,train/clip_fraction,train/loss,train/value_loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/approx_kl
626688,610.02,15950.97,54,11461,306,3050,0.2,0.0003,0.0017578125,53048.0859375,77548.49045410156,0.3412542939186096,-0.7060221090912819,-0.0006445452665502672,0.0003912994
628736,613.11,16052.31,54,11539,307,3060,0.2,0.0003,0.00302734375,27982.98046875,63041.81680908203,0.6560409069061279,-0.7457727606408298,-0.0012633600636036135,0.0004694121
630784,613.7,16068.67,54,11595,308,3070,0.2,0.0003,0.018408203125,41001.8515625,67883.8763305664,0.33170586824417114,-0.716371892299503,-0.00211440636558109,0.0029957294
632832,615.47,16177.69,54,11671,309,3080,0.2,0.0003,0.0,25814.787109375,33406.05004577637,0.6880917549133301,-0.6968779778108001,-0.0010140904569198028,0.00022401556
634880,616.92,16150.21,54,11750,310,3090,0.2,0.0003,0.00439453125,19563.2421875,51097.39694213867,0.20678120851516724,-0.6960320807993412,-0.0006897873281559441,0.00072105567
636928,614.23,16083.92,53,11807,311,3100,0.2,0.0003,0.002685546875,32026.95703125,63603.35948486328,0.4779922366142273,-0.670546162314713,-0.0004419282375238254,0.0003771361
638976,613.34,16076.19,53,11885,312,3110,0.2,0.0003,0.00146484375,16583.51171875,45502.7857421875,0.1789066195487976,-0.6707745363935829,-0.0013162573013687506,0.00061788724
641024,614.5,16021.27,53,11963,313,3120,0.2,0.0003,0.0,33105.265625,51583.36903686523,0.47603023052215576,-0.671447130665183,-0.0008088569898973219,0.00023046567
643072,613.81,16081.52,53,12042,314,3130,0.2,0.0003,0.004296875,10706.6953125,28574.083612060545,0.627884030342102,-0.7077153516001999,-0.0024395786495006178,0.0014984864
645120,614.46,16137.11,53,12099,315,3140,0.2,0.0003,9.765625e-05,38624.8359375,66329.63752441407,0.5781475305557251,-0.653883647825569,-0.0008087879839877132,0.000585202
647168,613.92,16154.38,53,12158,316,3150,0.2,0.0003,0.00205078125,24501.44921875,67068.7042175293,0.6308300495147705,-0.6680156425572932,-0.0016991833996144123,0.00085453666
649216,611.79,16022.7,53,12238,317,3160,0.2,0.0003,0.001953125,32530.591796875,63353.69364013672,0.4676724672317505,-0.7101530750282109,-0.0009226748392393347,0.0014260921
651264,607.44,15987.0,53,12278,318,3170,0.2,0.0003,0.000244140625,28591.634765625,60817.02985839844,0.08978742361068726,-0.6845120178535581,-0.000596258367295377,0.0006675854
653312,607.64,15978.85,52,12337,319,3180,0.2,0.0003,0.0283203125,47335.15234375,67309.48720703126,0.4050809144973755,-0.6569361805915832,-0.006238669295271393,0.003613858
655360,608.45,15940.3,52,12415,320,3190,0.2,0.0003,0.00087890625,20719.736328125,50996.299896240234,0.7750264406204224,-0.7493124943226576,-0.0012625103307073004,0.0006120376
657408,608.36,16018.37,52,12474,321,3200,0.2,0.0003,0.00791015625,12967.9873046875,28432.11472167969,0.7635106444358826,-0.7540012182667851,-0.003474195748276543,0.002496992
659456,609.12,16074.32,52,12553,322,3210,0.2,0.0003,0.00810546875,25876.357421875,59202.46333618164,0.12340080738067627,-0.7214739684946835,-0.0019049891147005838,0.0016861712
661504,609.13,16118.57,52,12656,323,3220,0.2,0.0003,0.001513671875,13261.7607421875,33402.43891601563,0.8635136485099792,-0.7525591481477022,-0.0011903137754416093,0.0009907705
663552,608.92,16186.1,52,12736,324,3230,0.2,0.0003,0.004931640625,30658.83203125,51313.60575561524,0.4040241837501526,-0.7131517209112644,-0.0016196812321140897,0.0014406287
665600,608.62,16089.08,51,12817,325,3240,0.2,0.0003,0.0021484375,31526.791015625,64746.30532226562,0.47428208589553833,-0.6664644221775233,-0.003013904221006669,0.0018767711
667648,608.09,16156.01,51,12878,326,3250,0.2,0.0003,0.018310546875,25316.103515625,31057.295993041993,0.49254125356674194,-0.6914188881404698,-0.0009044594655279071,0.0027870473
669696,608.66,16169.63,51,12959,327,3260,0.2,0.0003,0.00166015625,29370.666015625,68853.43071289062,0.6000585556030273,-0.7219056406989693,-0.0012820197283872404,0.0010256525
671744,608.66,16144.26,51,13018,328,3270,0.2,0.0003,0.0,17665.337890625,47532.359283447266,0.46312499046325684,-0.7041335178539156,-0.0008522832584276329,0.00018805126
673792,609.5,16261.86,51,13099,329,3280,0.2,0.0003,0.001220703125,15248.2626953125,42056.50154418945,0.4109594225883484,-0.7264739235863089,-0.0010628100386384175,0.002014209
675840,610.73,16351.18,51,13183,330,3290,0.2,0.0003,0.002099609375,34331.2109375,73232.70635986328,0.5338836312294006,-0.7458482689224184,-0.001781505555845797,0.0014776754
677888,614.71,16485.22,51,13264,331,3300,0.2,0.0003,0.0,25044.984375,57884.47720947266,0.5349376201629639,-0.6789176947437227,-0.0006954435571969953,0.00033558236
679936,611.09,16453.78,51,13327,332,3310,0.2,0.0003,0.0,24985.95703125,60872.98576660156,0.647616982460022,-0.6554374993778765,-0.0005291049645165912,0.0002570956
681984,611.77,16566.83,50,13409,333,3320,0.2,0.0003,0.0439453125,25840.28125,70282.3050415039,0.022236406803131104,-0.6339556946419179,-0.0030482135189231485,0.003069559
684032,610.71,16481.33,50,13491,334,3330,0.2,0.0003,0.00732421875,22981.66796875,49345.077160644534,0.5615757703781128,-0.6862316866405308,-0.001532942690391792,0.0020678737
686080,609.79,16376.15,50,13596,335,3340,0.2,0.0003,0.027685546875,36198.31640625,73480.02490234375,0.0083085298538208,-0.6690193803980946,-0.002087450442923,0.0030291127
688128,608.76,16295.17,50,13679,336,3350,0.2,0.0003,0.0052734375,20731.4921875,48536.0178894043,0.26250821352005005,-0.6767837818711996,3.999831242254004e-05,0.000740625
690176,607.81,16209.29,50,13785,337,3360,0.2,0.0003,0.000830078125,13414.2119140625,29156.08319091797,0.4895239472389221,-0.6961414207704365,-0.0005275564588373526,0.0008111771
692224,608.95,16184.58,49,13868,338,3370,0.2,0.0003,0.0,24125.6015625,24100.519132995607,0.6783748269081116,-0.6891521629877388,-0.00045639892960025463,0.00010755136
694272,608.47,16143.66,49,13953,339,3380,0.2,0.0003,0.001123046875,6577.48046875,19949.639260864256,0.5532385110855103,-0.6963557619601488,-0.0009718794797663576,0.0007684444
696320,609.39,16121.22,49,14059,340,3390,0.2,0.0003,0.0,6612.46435546875,15954.940341186524,0.7902178764343262,-0.7024478642269969,-0.0007345869333221344,0.0002791598
698368,611.32,16151.15,49,14142,341,3400,0.2,0.0003,0.0,13819.2646484375,28736.85599975586,0.6884841918945312,-0.687087246030569,-0.000411981775687309,8.7417684e-05
700416,611.71,16062.67,49,14277,342,3410,0.2,0.0003,0.00078125,11540.380859375,21747.13788757324,0.62188720703125,-0.6672476944513619,-0.0007410793963572359,0.00018842802
702464,612.21,16064.19,48,14445,343,3420,0.2,0.0003,0.0,12877.578125,21714.902459716795,0.8506723046302795,-0.7134237991645932,-0.0012318059358221944,0.00062005105
704512,611.89,15956.28,48,14546,344,3430,0.2,0.0003,0.0,7211.89990234375,21880.12876281738,0.5731810927391052,-0.6949578295461833,-0.000642252181933145,0.00031916867
706560,611.17,15864.7,48,14656,345,3440,0.2,0.0003,0.0033203125,11065.330078125,28876.64503173828,0.5324284434318542,-0.6767188482917845,-0.002407425538694952,0.0016694297
708608,611.83,15783.78,47,14788,346,3450,0.2,0.0003,0.0,12518.6103515625,28236.535733032226,0.5578550696372986,-0.6773392803035676,-0.00025065774643735496,0.00010231421
710656,610.22,15707.91,47,14874,347,3460,0.2,0.0003,0.0,7767.40869140625,24853.168823242188,0.680335283279419,-0.6832396090961993,-0.0004751883367134724,5.918786e-05
712704,614.09,15699.75,47,14983,348,3470,0.2,0.0003,0.002685546875,16650.70703125,48410.26533813476,0.3271180987358093,-0.6539661945775151,-8.558468616683967e-05,0.00044634147
714752,613.76,15563.87,47,15069,349,3480,0.2,0.0003,0.0,7243.6650390625,16547.26362915039,0.8694462776184082,-0.6656432756222784,-0.0005102842125779717,0.00020228942
716800,612.03,15526.16,47,15155,350,3490,0.2,0.0003,0.009228515625,7819.1884765625,14552.840301513672,0.8584635853767395,-0.7430673127993941,-0.0008862414400937268,0.0019227813
718848,610.49,15338.23,47,15266,351,3500,0.2,0.0003,0.0033203125,9896.7451171875,31048.777770996094,0.7983211278915405,-0.686180114839226,-0.0015242528235830833,0.0020589083
720896,608.15,15276.19,46,15352,352,3510,0.2,0.0003,0.004736328125,5532.23291015625,14887.173951721192,0.8583750128746033,-0.6493798981420695,-0.001272007310490153,0.0014136299
722944,606.14,15170.35,46,15464,353,3520,0.2,0.0003,0.0,13001.869140625,32598.978448486327,0.41792452335357666,-0.6380390532314777,-0.00033692507713567466,0.00014659329
724992,603.88,15041.35,46,15575,354,3530,0.2,0.0003,0.0,8618.2626953125,22175.619256591795,0.5067769289016724,-0.6359289928339422,-0.0002472382951964391,8.350694e-05
727040,604.03,14948.27,46,15661,355,3540,0.2,0.0003,0.0,17148.859375,31622.0065032959,0.7339456081390381,-0.645540424901992,-0.00042570805744617245,0.0002597508
729088,601.5,14802.4,46,15773,356,3550,0.2,0.0003,0.0,6928.5908203125,14753.6027053833,0.7664260864257812,-0.6414341797120869,-0.0005000557406219741,0.00024068095
731136,600.15,14700.06,46,15862,357,3560,0.2,0.0003,0.000537109375,4858.26953125,18571.65610961914,0.6409623026847839,-0.6275313762947917,-0.0010321480640413938,0.0009043878
733184,597.01,14448.51,45,15979,358,3570,0.2,0.0003,0.0,5406.13818359375,23696.175061035156,0.4866138696670532,-0.6627036608755589,-0.00011609804714680649,6.928471e-05
735232,595.9,14310.29,45,16067,359,3580,0.2,0.0003,0.0,3683.113525390625,11610.0534866333,0.865979790687561,-0.6455936291255057,-0.0002766969380900264,0.00023254767
737280,593.92,14183.12,45,16180,360,3590,0.2,0.0003,9.765625e-05,7368.439453125,27143.84685668945,0.2772654891014099,-0.6590292999520898,-0.0007206922491604928,0.00052977144
739328,596.19,14154.07,45,16267,361,3600,0.2,0.0003,0.0,5162.15673828125,16245.974270629882,0.9232807159423828,-0.6409112802706659,-0.0006386939603544306,0.00042711574
741376,594.57,14040.4,45,16382,362,3610,0.2,0.0003,0.0,10186.04296875,22548.079043579102,0.7496156692504883,-0.6571993412449956,-0.00023892785975476727,6.953924e-05
743424,593.44,13945.84,45,16497,363,3620,0.2,0.0003,0.0,8754.47265625,26689.11522216797,0.7952750325202942,-0.6183105872943997,-0.0004231895632983651,7.957329e-05
745472,592.64,13857.31,44,16587,364,3630,0.2,0.0003,0.0,6859.5634765625,24907.837130737305,0.8215658664703369,-0.6345063149929047,-0.0004146447499806527,0.00020649371
747520,590.22,13772.29,44,16702,365,3640,0.2,0.0003,0.000146484375,3528.054931640625,9010.041989135741,0.8870142698287964,-0.6477633643895387,-0.0012563364471134264,0.0008783173
749568,588.46,13792.84,44,16790,366,3650,0.2,0.0003,0.0,12004.4677734375,42209.734899902345,0.2856139540672302,-0.6018608613871038,-0.000471597050272976,0.00019614428
751616,586.39,13677.22,44,16907,367,3660,0.2,0.0003,0.0,13937.4609375,39854.10225219726,0.3427709937095642,-0.6254942334257066,-0.00041081895396928304,0.0003114061
753664,584.17,13639.36,44,17023,368,3670,0.2,0.0003,0.001806640625,8888.69921875,21438.16711578369,0.8453475832939148,-0.6119121891446412,-0.0012642111531022237,0.0011549505
755712,583.03,13532.98,44,17112,369,3680,0.2,0.0003,0.0,6107.5439453125,16451.51579284668,0.6783207058906555,-0.5914380207657814,-0.000380546319502173,0.00020516802
757760,580.47,13476.16,43,17229,370,3690,0.2,0.0003,0.010302734375,4973.3662109375,12975.098867797851,0.8886727094650269,-0.6174113755114377,-0.002622557382710511,0.0029560223
759808,578.19,13448.71,43,17345,371,3700,0.2,0.0003,0.0,2576.81298828125,14560.768109130859,0.7890040874481201,-0.590321085229516,-7.346271668211557e-05,2.242099e-05
761856,576.14,13355.08,43,17463,372,3710,0.2,0.0003,0.001025390625,22332.701171875,53882.21748657226,0.36468738317489624,-0.5915490594692528,-0.0007840426034817938,0.0007719805
763904,574.57,13265.11,43,17553,373,3720,0.2,0.0003,4.8828125e-05,6844.38671875,23748.796072387697,0.6418172121047974,-0.6267099156044423,-0.0007293178588952288,0.00044906745
765952,572.7,13153.48,43,17674,374,3730,0.2,0.0003,0.0,3671.07470703125,15276.878034973144,0.34151506423950195,-0.6389129115268588,-0.0003391155856661499,0.00057552033
768000,571.4,13054.72,43,17792,375,3740,0.2,0.0003,0.0,5652.2255859375,13630.061415100097,0.9167979955673218,-0.5817193614318967,-0.000497229941538535,0.00030976965
770048,569.94,12994.87,43,17884,376,3750,0.2,0.0003,0.0,6752.9482421875,15809.67619934082,0.8131517171859741,-0.5835857685655356,-9.17310197110055e-05,1.1185679e-05
772096,566.85,12877.9,42,18003,377,3760,0.2,0.0003,0.0,6192.89404296875,13427.391998291016,0.8743043541908264,-0.6265530838631094,-0.00028297997560002843,0.00018682865
774144,564.63,12856.54,25,30163,378,3770,0.2,0.0003,0.0,8597.958984375,17248.119703674318,0.7979030609130859,-0.6053094123490155,-0.0001305768084421288,2.134715e-05
776192,563.24,12777.55,25,30286,379,3780,0.2,0.0003,0.0056640625,7702.97021484375,24724.27409362793,0.7657701969146729,-0.5933489763177932,-0.001651691300503444,0.0015367507
778240,561.28,12665.59,25,30410,380,3790,0.2,0.0003,0.00478515625,7221.9326171875,11951.95107574463,0.8483937382698059,-0.5778542377054692,-0.0017829320051532705,0.002226858
780288,560.22,12603.43,25,30506,381,3800,0.2,0.0003,0.001806640625,28682.966796875,28354.728758239748,0.5149823427200317,-0.6312902408652008,-0.0006119294695963618,0.0009153962
782336,558.74,12553.63,25,30630,382,3810,0.2,0.0003,0.0,7118.48095703125,16626.453494262696,0.8973914384841919,-0.5758858943358064,-0.0003978241318691289,0.00036094626
784384,556.92,12520.0,25,30754,383,3820,0.2,0.0003,0.0,5027.677734375,18730.556915283203,0.7776880860328674,-0.5962659544311464,-0.00010482218640390783,1.3993289e-05
786432,555.25,12491.11,25,30878,384,3830,0.2,0.0003,0.0,9878.3974609375,18868.183331298827,0.865668773651123,-0.5998564137145876,-0.00017347728353342973,0.00017841191
788480,553.63,12458.92,25,30999,385,3840,0.2,0.0003,0.003955078125,7590.390625,26384.525231933592,0.7711424827575684,-0.5956386768259108,-0.0015969710733770627,0.0019549308
790528,551.82,12362.95,25,31123,386,3850,0.2,0.0003,0.0,21580.5859375,34094.989575195315,0.2605810761451721,-0.5839898564852775,-0.00011167380725964903,4.216883e-05
792576,550.76,12307.75,25,31218,387,3860,0.2,0.0003,0.0,4152.62646484375,20423.414572143556,0.6667789220809937,-0.572479551192373,-0.00040111683629220354,0.0002565869
794624,549.14,12232.06,25,31345,388,3870,0.2,0.0003,0.0,2724.7900390625,11694.304089355468,0.8861270546913147,-0.6018758973106741,-0.0003025131547474302,0.000498198
796672,546.95,12108.76,25,31471,389,3880,0.2,0.0003,0.0,2879.47119140625,13706.727699279785,0.8856940269470215,-0.5702931291423738,-0.0002351267627091147,0.00013783528
798720,544.33,12042.76,25,31596,390,3890,0.2,0.0003,0.0,8668.4990234375,16538.676929473877,0.8793038725852966,-0.5518898577429354,-0.00028057812160113825,0.00018198407
800768,542.46,11990.89,25,31722,391,3900,0.2,0.0003,0.0,6301.05908203125,18810.376861572266,0.7830564975738525,-0.5543193023651838,-0.00011304984636808512,0.00017649739
802816,541.1,11802.52,25,31848,392,3910,0.2,0.0003,0.0,7805.33349609375,15050.042162322998,0.6975531578063965,-0.5820597875863314,-0.00025668282905826344,0.00036606123
804864,539.51,11758.6,25,31976,393,3920,0.2,0.0003,0.0,5174.81884765625,20707.424081420897,0.7420659065246582,-0.5562553321942687,-0.00027123055479023607,7.208978e-05
806912,537.87,11663.77,25,32101,394,3930,0.2,0.0003,0.0,2229.088134765625,18578.44947052002,0.7136993408203125,-0.5687731847167015,-7.676556560909376e-05,1.949666e-05
808960,535.8,11611.54,25,32228,395,3940,0.2,0.0003,0.0,2342.175048828125,11648.316526794433,0.8818885684013367,-0.5470314094796777,-0.00026061329190270045,9.260711e-05
811008,534.36,11562.79,25,32353,396,3950,0.2,0.0003,0.005908203125,5765.89990234375,14146.006506347656,0.8906239867210388,-0.5279624297283589,-0.0015797047461092006,0.001801983
813056,532.65,11423.26,25,32481,397,3960,0.2,0.0003,0.0,5168.47314453125,11017.57004776001,0.9028605818748474,-0.5509281873703002,-0.00025997725351771804,0.00012909407
815104,531.13,11378.35,24,32607,398,3970,0.2,0.0003,0.0,8353.21484375,22469.909086608888,0.6081792116165161,-0.5493736553937196,-5.869536107638851e-05,1.1022112e-05
817152,529.42,11378.32,24,32736,399,3980,0.2,0.0003,0.0,7026.4130859375,26659.6709854126,0.5882962942123413,-0.5603067591786385,-0.00010363988440076355,0.00012929771
819200,527.84,11364.25,24,32865,400,3990,0.2,0.0003,0.0,3968.71533203125,12733.450221252442,0.8923209309577942,-0.5379650478251279,-0.0001912806892505614,0.00019797895
821248,525.95,11297.92,24,32994,401,4000,0.2,0.0003,0.00849609375,6504.65185546875,27357.356228637695,0.7891958355903625,-0.5239514558576047,-0.001772044961762731,0.0021971904
823296,523.9,11249.11,24,33124,402,4010,0.2,0.0003,0.000390625,27918.0,20006.836122131346,0.8314808011054993,-0.5122924970462919,-0.00033872692729346453,0.0008476277
825344,521.78,11174.56,24,33254,403,4020,0.2,0.0003,0.0,8858.7587890625,31874.424838256837,0.5077027082443237,-0.5046048005111515,-0.0005350995430490002,0.00040454481
827392,519.8,11080.84,24,33383,404,4030,0.2,0.0003,0.0,5812.30810546875,12791.261377716064,0.9051199555397034,-0.49771823650226,-0.0002381523452640977,0.00017355592
829440,517.34,11012.17,24,33544,405,4040,0.2,0.0003,0.0,4419.78076171875,12861.28711090088,0.9221875667572021,-0.49821069641038773,-0.0005101598206238122,0.0004970056
831488,515.58,10959.46,24,33675,406,4050,0.2,0.0003,0.0,3951.9013671875,28161.97819824219,0.6330223083496094,-0.49037329060956836,-4.986093408660963e-05,2.9494091e-05
833536,513.87,10890.28,24,33809,407,4060,0.2,0.0003,0.000390625,2294.613037109375,13887.20599822998,0.8813576698303223,-0.4819892362691462,-0.0005814407872094307,0.0008654589
835584,511.93,10806.25,24,33939,408,4070,0.2,0.0003,0.0,3749.753662109375,27040.387255859376,0.6613729596138,-0.5121279346756638,-7.575572781206574e-05,1.110274e-05
837632,509.88,10707.79,24,34074,409,4080,0.2,0.0003,0.0,7310.60986328125,19285.88734664917,0.8334816694259644,-0.4815900970250368,-0.0005296115239616483,0.00080632756
839680,507.64,10650.37,24,34236,410,4090,0.2,0.0003,0.0,15323.5966796875,19140.765419006348,0.804360568523407,-0.4626927735749632,-0.00047167043849185577,0.00028924528
841728,505.18,10565.47,24,34369,411,4100,0.2,0.0003,0.0,7231.33740234375,18531.202557373046,0.8391484022140503,-0.46742590861395,-0.00010220027215837035,6.288124e-05
843776,502.87,10521.34,24,34502,412,4110,0.2,0.0003,0.0,9704.7255859375,15693.17346572876,0.8000642657279968,-0.45935433404520154,-2.3866257470217535e-05,1.0756354e-05
845824,500.85,10432.09,24,34639,413,4120,0.2,0.0003,0.0,3312.584716796875,10955.570513916016,0.917130708694458,-0.4558856260962784,-7.296333460544701e-05,2.0558655e-05
847872,498.13,10378.36,24,34804,414,4130,0.2,0.0003,0.0,6991.32861328125,22978.947360229493,0.7156717777252197,-0.4473518753424287,-0.0007217567646875978,0.0006182792
849920,496.47,10325.83,24,34940,415,4140,0.2,0.0003,0.0,4510.42626953125,24373.983361816405,0.7512646913528442,-0.4538893441669643,-0.00012523173209046944,0.000120279336
851968,494.49,10279.42,24,35076,416,4150,0.2,0.0003,0.0,4711.45166015625,16165.105548858643,0.8500992655754089,-0.4549370776861906,-0.00020472208634600975,0.00023710824
854016,492.11,10218.88,24,35242,417,4160,0.2,0.0003,0.0,5873.4501953125,18838.439949035645,0.896145761013031,-0.43320965496823194,-0.00019011044132639655,0.00018335466
856064,490.09,10171.48,24,35378,418,4170,0.2,0.0003,0.0,10195.1005859375,17488.219422149657,0.8764559030532837,-0.4283132042735815,-7.64686588809127e-05,5.7121542e-06
858112,488.18,10100.44,24,35545,419,4180,0.2,0.0003,0.0,3394.7431640625,21438.23598022461,0.7510847449302673,-0.4411253587342799,-9.229668285115622e-05,5.9672784e-06
860160,486.12,10048.57,24,35682,420,4190,0.2,0.0003,0.006884765625,3406.312255859375,10157.424549102783,0.9417364597320557,-0.4184783957898617,-0.0016130263335071503,0.00179664
862208,483.86,9995.26,24,35818,421,4200,0.2,0.0003,0.0,4122.9599609375,12052.091157531739,0.8589337468147278,-0.42471350384876133,-0.00025219714443665,0.0003709431
864256,481.03,9873.88,24,35988,422,4210,0.2,0.0003,0.0,5738.25,33248.86317977905,0.7768658995628357,-0.3998744013719261,-7.1330003629555e-05,3.3516582e-05
866304,478.66,9746.77,23,36126,423,4220,0.2,0.0003,0.0,8683.3818359375,26187.223455047606,0.6720961332321167,-0.419613738451153,-0.00016316254477715119,0.00017395461
868352,476.62,9676.78,23,36297,424,4230,0.2,0.0003,0.0,3005.923828125,10247.43201522827,0.9297288656234741,-0.39815726997330786,-0.00048037398864835267,0.000616167
870400,475.38,9628.78,23,36435,425,4240,0.2,0.0003,0.0,14983.0224609375,34187.983185577395,0.7019112706184387,-0.3976303712464869,-0.00012380509033391718,9.438135e-05
872448,473.22,9550.21,23,36609,426,4250,0.2,0.0003,0.0,2115.868896484375,14142.527909088134,0.8974408507347107,-0.400908281840384,-0.0001648277298954781,1.2446166e-05
874496,471.82,9513.7,23,36748,427,4260,0.2,0.0003,0.0,9094.79296875,30836.94739379883,0.6313191652297974,-0.40998621955513953,-0.0001518267861683853,0.00016377027
876544,470.14,9464.95,23,36921,428,4270,0.2,0.0003,0.0,16177.75,19172.327767944334,0.7998629808425903,-0.396496318699792,-0.00038207011020858773,0.00020987728
878592,468.56,9413.8,23,37062,429,4280,0.2,0.0003,0.0,3191.561279296875,19168.720030975343,0.8558876514434814,-0.40063809929415584,-0.00012277386122150347,5.471042e-05
880640,466.96,9356.23,23,37237,430,4290,0.2,0.0003,0.0,4833.22119140625,23342.98913192749,0.8076149225234985,-0.38948343601077795,-0.00015549034214927814,0.00018034379
882688,465.64,9321.88,23,37377,431,4300,0.2,0.0003,0.0,12170.623046875,26171.89371948242,0.7818925380706787,-0.4179756657220423,-0.00011220760425203479,7.141114e-05
884736,464.02,9255.4,23,37553,432,4310,0.2,0.0003,0.0,21056.134765625,23446.818846130373,0.6460281610488892,-0.4056190330535173,-0.0002254885701404419,0.00019270353
886784,463.14,9233.08,23,37696,433,4320,0.2,0.0003,0.0,6708.16357421875,25886.88862915039,0.7717576026916504,-0.39711565962061285,-2.0189072529319674e-05,8.3723717e-07
888832,462.0,9198.25,23,37872,434,4330,0.2,0.0003,0.0,2016.2762451171875,14225.47689819336,0.9134729504585266,-0.3965878590941429,-0.00037166954462009016,0.00051201176
890880,461.09,9158.74,23,38015,435,4340,0.2,0.0003,0.0,15726.611328125,23233.52391204834,0.7981865406036377,-0.3837598257698119,-0.00020156903774477543,0.000131927
892928,459.98,9111.55,23,38191,436,4350,0.2,0.0003,0.0,14168.5478515625,19327.846321105957,0.891069233417511,-0.37033435041084883,-0.0001642019567952957,5.3083182e-05
894976,459.22,9051.34,23,38336,437,4360,0.2,0.0003,0.0,3041.05810546875,12555.399213409424,0.8979834914207458,-0.37824313510209323,-0.00011214697206014534,4.7878268e-05
897024,457.99,8992.03,23,38514,438,4370,0.2,0.0003,0.0,3594.953125,12299.51174697876,0.8795863389968872,-0.35983954975381494,-0.000259585291496478,0.00010041336
899072,457.01,8958.16,23,38658,439,4380,0.2,0.0003,0.0,26294.822265625,29237.53985748291,0.6124420166015625,-0.39618887566030025,-4.477982220123522e-05,1.5460755e-06
901120,456.19,8910.13,23,38838,440,4390,0.2,0.0003,0.0,5198.26025390625,19550.558667373658,0.8569197058677673,-0.3639004306402057,-4.847518430324271e-05,1.3244811e-05
903168,455.34,8874.94,23,39018,441,4400,0.2,0.0003,0.0,14998.0224609375,12759.34002380371,0.9148755669593811,-0.37688082782551646,-0.0003788377121964004,0.00016887358
905216,454.31,8825.83,23,39163,442,4410,0.2,0.0003,0.0,4421.36376953125,13572.051991271972,0.8924230337142944,-0.37544956398196516,-0.00036720207790494894,0.00010963111
907264,453.65,8787.73,23,39346,443,4420,0.2,0.0003,0.0,2403.720947265625,10471.31770324707,0.925809919834137,-0.3579267293680459,-0.00038351850853359795,0.00023377131
909312,453.34,8771.68,23,39492,444,4430,0.2,0.0003,0.0,17449.076171875,25957.011640930177,0.8039343357086182,-0.36158223589882255,-0.00023429663124261424,0.00031597554
911360,452.82,8733.19,22,39673,445,4440,0.2,0.0003,0.0,3953.741455078125,15957.10735015869,0.7592182159423828,-0.3723106612917036,-0.00017100546247093008,9.876288e-05
913408,452.36,8715.73,22,39821,446,4450,0.2,0.0003,0.0,9471.71875,18155.767893981934,0.8494958877563477,-0.3630856152623892,-9.671407897258178e-05,2.701814e-05
915456,451.66,8669.05,22,40002,447,4460,0.2,0.0003,0.0,29272.36328125,22893.109798431396,0.7871528267860413,-0.3589365901891142,-3.2255693440674804e-05,2.611967e-06
917504,451.37,8658.94,22,40186,448,4470,0.2,0.0003,0.0,7572.0185546875,30813.148738098145,0.7884039878845215,-0.38142590448260305,-8.198354225896765e-05,7.420106e-05
919552,450.88,8638.96,22,40336,449,4480,0.2,0.0003,0.0,8545.7099609375,19656.21346282959,0.8613147735595703,-0.3686531228478998,-9.665078578109387e-05,1.1625445e-05
921600,450.21,8590.3,22,40519,450,4490,0.2,0.0003,0.0,14326.6259765625,13097.191077423096,0.9046353101730347,-0.3546619229018688,-0.0001735404999635648,7.19445e-05
923648,449.88,8578.21,22,40671,451,4500,0.2,0.0003,0.0,18760.3515625,29890.53696975708,0.7292932271957397,-0.36850762660615144,-0.00022113321883807658,0.00025611604
925696,449.5,8559.82,22,40856,452,4510,0.2,0.0003,0.0,4932.52734375,16878.59126625061,0.8551170825958252,-0.3662684338632971,-0.00016626864453428425,0.00010813632
927744,449.06,8529.64,22,41044,453,4520,0.2,0.0003,0.0,3001.366455078125,15297.453253173828,0.8831822276115417,-0.3629289903678,-6.222407500899862e-05,3.0213203e-05
929792,448.95,8533.96,22,41195,454,4530,0.2,0.0003,0.0,16381.9072265625,30637.5610748291,0.7613843679428101,-0.3506800808943808,-3.133313439320773e-05,2.536799e-06
931840,448.36,8491.81,22,41385,455,4540,0.2,0.0003,0.0,14349.2509765625,24811.576272583006,0.7215782999992371,-0.37586154020391405,-5.7835842380882244e-05,7.5862794e-05
933888,448.01,8467.75,22,41537,456,4550,0.2,0.0003,0.0,36265.6796875,26099.50120391846,0.738888144493103,-0.35407184194773433,-6.424450784834335e-05,2.5023335e-05
935936,447.91,8454.4,22,41724,457,4560,0.2,0.0003,0.0,4611.1025390625,10870.411589813233,0.9272404909133911,-0.35248935385607183,-0.00020860709046246483,1.4378718e-05
937984,447.91,8432.98,22,41877,458,4570,0.2,0.0003,0.0,6255.1015625,15416.354074859619,0.8992345929145813,-0.36245464798994365,-0.00028018221019010525,0.0001270698
940032,447.59,8421.37,22,42068,459,4580,0.2,0.0003,0.0,9862.8505859375,20922.221044158934,0.8623201251029968,-0.3596637683920562,-0.00026144424300582613,0.00014514846
942080,447.54,8420.41,22,42257,460,4590,0.2,0.0003,0.0,12885.4013671875,24370.978007507325,0.8096591234207153,-0.3561523231677711,-0.00024933492750278674,6.379004e-05
944128,447.34,8411.92,22,42412,461,4600,0.2,0.0003,0.0,13172.8564453125,24281.02671203613,0.8225448131561279,-0.3760448287241161,-9.805476329347585e-05,2.9669849e-05
