time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/fps,train/loss,train/learning_rate,train/clip_range,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/value_loss,train/clip_fraction,train/n_updates,train/explained_variance
1814,379.66,602112,294,-21.80296,331,0.003186505287885666,0.0003,0.2,-0.5840908791869879,-0.0053577004640828815,0.014194043,0.029988971322018186,0.11103515625,2930,0.9981708526611328
1823,381.65,604160,295,-21.809049999999992,331,0.012318592518568039,0.0003,0.2,-0.5920030497014522,-0.006005152709258254,0.01480745,0.025611209333874285,0.118017578125,2940,0.9986841082572937
1832,383.87,606208,296,-21.84977,330,-0.02022472769021988,0.0003,0.2,-0.6162734786979854,-0.014648080225015292,0.020000257,0.02345627792819869,0.12587890625,2950,0.9987500905990601
1841,385.75,608256,297,-21.600749999999998,330,0.01105553936213255,0.0003,0.2,-0.6231233976781368,-0.013092135505576152,0.01855307,0.019641626319207718,0.137158203125,2960,0.999106228351593
1850,387.08,610304,298,-21.885880000000007,329,-0.021461121737957,0.0003,0.2,-0.6013589103706181,-0.012818059001438087,0.014080189,0.017084229345346102,0.116650390625,2970,0.9993083477020264
1860,388.58,612352,299,-21.89738000000001,329,0.05821175128221512,0.0003,0.2,-0.6134561120532454,-0.003594956446613651,0.00856226,0.31742875310301316,0.07861328125,2980,0.9452370405197144
1869,390.36,614400,300,-21.69386,328,-0.008920352905988693,0.0003,0.2,-0.6187488465569914,-0.009788696433679434,0.012307856,0.034500586851208936,0.105517578125,2990,0.9967395663261414
1878,391.21,616448,301,-21.74971,328,-0.014792455360293388,0.0003,0.2,-0.6066274736076593,-0.0102412690037454,0.013397141,0.025780227661016397,0.11376953125,3000,0.9990822076797485
1887,392.73,618496,302,-21.495329999999996,327,-0.027585729956626892,0.0003,0.2,-0.6083242446184158,-0.0146740747099102,0.01674303,0.022714457180700264,0.132568359375,3010,0.9991397857666016
1897,394.0,620544,303,-21.5169,327,-0.024562787264585495,0.0003,0.2,-0.6263761377893389,-0.012047504338261206,0.014465224,0.03004437439230969,0.09912109375,3020,0.9987967014312744
1906,395.19,622592,304,-21.831889999999998,326,-0.03442388400435448,0.0003,0.2,-0.6383593401871621,-0.011916372714040335,0.0127405,0.02096330966014648,0.114453125,3030,0.9989086389541626
1915,396.28,624640,305,-21.601780000000005,326,1.2149138450622559,0.0003,0.2,-0.6343665143474937,-0.007507693974912399,0.008199215,1.5200704766553828,0.077294921875,3040,0.9357782602310181
1926,397.28,626688,306,-21.366280000000003,325,0.004116486757993698,0.0003,0.2,-0.6505811970680953,-0.011013776293839327,0.017559692,0.043329459865344686,0.11220703125,3050,0.993151843547821
1935,397.16,628736,307,-21.37586,324,-0.014952903613448143,0.0003,0.2,-0.6800710876472295,-0.014005919681221713,0.018796004,0.042457964111235924,0.1466796875,3060,0.9949082732200623
1944,396.87,630784,308,-21.895270000000004,324,-0.04670856520533562,0.0003,0.2,-0.676398984529078,-0.012611200042738347,0.0131594725,0.024093059402366633,0.113134765625,3070,0.9987520575523376
1955,396.4,632832,309,-21.909499999999998,323,0.05983627587556839,0.0003,0.2,-0.7097382485866547,-0.004825438375701196,0.00879609,0.6020835611852817,0.070751953125,3080,0.8831401467323303
1964,395.77,634880,310,-21.918870000000002,323,0.08660697937011719,0.0003,0.2,-0.7283371816389262,-0.008898096029588487,0.00787192,0.37656702285748905,0.06201171875,3090,0.948598325252533
1973,394.84,636928,311,-22.20323999999999,322,0.01495499536395073,0.0003,0.2,-0.6933393554762006,-0.009212621946062427,0.009679185,0.15226720549107994,0.084130859375,3100,0.9580878615379333
1984,394.03,638976,312,-22.211529999999996,321,0.026336325332522392,0.0003,0.2,-0.6933968140743673,-0.007307168260012986,0.010081727,0.48450992107973434,0.064404296875,3110,0.9451491832733154
1993,392.6,641024,313,-22.220400000000005,321,-0.009588344022631645,0.0003,0.2,-0.6919832305051387,-0.00858729315441451,0.013906068,0.04658302903699223,0.12919921875,3120,0.995991051197052
2003,391.65,643072,314,-22.24005,321,-0.03536860644817352,0.0003,0.2,-0.6792438035830856,-0.013604683077574009,0.019027725,0.024670847173547374,0.140771484375,3130,0.9971033334732056
2014,390.13,645120,315,-22.473230000000004,320,-0.004216331988573074,0.0003,0.2,-0.6998938008211553,-0.012352034856303363,0.0162708,0.030050686658069026,0.146484375,3140,0.9979841113090515
2024,388.18,647168,316,-22.492179999999998,319,0.0025881975889205933,0.0003,0.2,-0.7174147757701576,-0.0053761076469527325,0.010310132,0.26511021291371434,0.078515625,3150,0.9479040503501892
2034,387.35,649216,317,-22.200449999999996,319,0.008642015978693962,0.0003,0.2,-0.6993914142251014,-0.007632649633160326,0.01083419,0.08719947550853249,0.0935546875,3160,0.9778881072998047
2043,386.26,651264,318,-22.45876,318,-0.007505444809794426,0.0003,0.2,-0.6964760242030025,-0.013550656638108194,0.015231514,0.01969778090278851,0.1453125,3170,0.9984678626060486
2054,384.48,653312,319,-22.396980000000003,317,0.022655842825770378,0.0003,0.2,-0.698112903535366,-0.003934482418117113,0.009055428,0.345812994489097,0.090283203125,3180,0.9285169243812561
2064,383.45,655360,320,-22.371550000000003,317,-0.018824130296707153,0.0003,0.2,-0.6980972163379192,-0.009708853378833737,0.015740808,0.02852848614566028,0.1423828125,3190,0.9978525042533875
2074,381.15,657408,321,-22.37395,316,-0.003923012875020504,0.0003,0.2,-0.6360580895096064,-0.010512676787038799,0.013885808,0.022608244002913124,0.11435546875,3200,0.9984528422355652
2084,380.03,659456,322,-22.31933,316,-0.03268289938569069,0.0003,0.2,-0.633891593106091,-0.010644455799774733,0.016156115,0.024722712191578466,0.118212890625,3210,0.9987820982933044
2095,378.35,661504,323,-22.06805,315,0.009652880020439625,0.0003,0.2,-0.636198311764747,-0.007951407335349358,0.016375924,0.026096865817089566,0.115576171875,3220,0.9975606203079224
2106,376.52,663552,324,-22.023020000000002,315,-0.019819453358650208,0.0003,0.2,-0.6610510861501098,-0.009011712732899468,0.010830037,0.05266036025132052,0.072607421875,3230,0.9940999746322632
2116,375.88,665600,325,-21.939779999999995,314,-0.01513189822435379,0.0003,0.2,-0.6094688580371439,-0.00648276646315935,0.015211023,0.03047009707952384,0.105029296875,3240,0.9975956082344055
2125,376.44,667648,326,-21.37444,314,-0.01031523384153843,0.0003,0.2,-0.6368492806330324,-0.009514291370578576,0.017758496,0.02091804194642464,0.11767578125,3250,0.9986740350723267
2136,374.91,669696,327,-21.076510000000003,313,0.0028149187564849854,0.0003,0.2,-0.6556846331804991,-0.009869987738784402,0.016553065,0.03018655201594811,0.14189453125,3260,0.998146116733551
2147,373.64,671744,328,-20.77914,312,0.00966503657400608,0.0003,0.2,-0.6590485166758299,-0.010365585738327354,0.015917338,0.05007930169231258,0.122802734375,3270,0.996988832950592
2157,373.2,673792,329,-20.5137,312,0.00024276971817016602,0.0003,0.2,-0.6276281856000423,-0.012007103742507751,0.019148815,0.03579295465606265,0.132470703125,3280,0.9974005818367004
2167,372.81,675840,330,-20.525409999999997,311,-0.02189309149980545,0.0003,0.2,-0.6062375492416322,-0.00906549044084386,0.014007004,0.02182666377921123,0.117041015625,3290,0.997883141040802
2178,373.62,677888,331,-20.54122,311,-0.022101685404777527,0.0003,0.2,-0.5825389905832707,-0.010471166973002256,0.019497609,0.02650806688616285,0.14130859375,3300,0.9987582564353943
2188,374.18,679936,332,-20.841479999999997,310,-0.017048560082912445,0.0003,0.2,-0.5725424616597593,-0.008726469799148618,0.03468411,0.02119015858042985,0.123193359375,3310,0.9991761445999146
2198,375.99,681984,333,-20.913889999999995,310,0.011093998327851295,0.0003,0.2,-0.5437339964322746,-0.007624880722141824,0.013466695,0.13981330342940054,0.0916015625,3320,0.9503389596939087
2207,377.62,684032,334,-20.69202,309,0.005927886813879013,0.0003,0.2,-0.5327751813456416,-0.007348117741639726,0.0153413955,0.05570382738806075,0.1166015625,3330,0.9905754327774048
2217,379.25,686080,335,-20.753650000000004,309,-0.014003133401274681,0.0003,0.2,-0.5265101953409612,-0.011928571290627587,0.020040412,0.020015173342835625,0.125146484375,3340,0.9988871812820435
2227,380.25,688128,336,-20.54085,308,-0.02999713644385338,0.0003,0.2,-0.5296679223887623,-0.010213150124036475,0.013657882,0.02490005860599922,0.11787109375,3350,0.9991846084594727
2237,381.25,690176,337,-20.637450000000005,308,0.00676567479968071,0.0003,0.2,-0.5377117182128132,-0.010315862353309058,0.014382493,0.025777084517176262,0.1115234375,3360,0.9991489052772522
2247,383.0,692224,338,-20.7092,308,0.011079316958785057,0.0003,0.2,-0.5204192057251931,-0.009451379557140172,0.015509218,0.021612408227520065,0.1234375,3370,0.9993677735328674
2258,384.46,694272,339,-20.78036,307,-0.006948893889784813,0.0003,0.2,-0.5277825063094497,-0.0062399809175985865,0.0154442135,0.02133848314988427,0.111669921875,3380,0.9994364976882935
2268,385.95,696320,340,-20.83715,306,0.002640610560774803,0.0003,0.2,-0.5650017427280545,-0.009227164032927249,0.01870329,0.024160971933451948,0.133349609375,3390,0.9991558790206909
2278,387.11,698368,341,-20.911510000000003,306,-0.018406378105282784,0.0003,0.2,-0.5969531512819231,-0.00866652590193553,0.016455417,0.019483144000696485,0.123486328125,3400,0.9993497133255005
2288,388.89,700416,342,-20.92879,306,-0.033536024391651154,0.0003,0.2,-0.5780946570448577,-0.009767401286080713,0.020111952,0.020745590566366445,0.115576171875,3410,0.9990953207015991
2298,390.66,702464,343,-20.97466,305,-0.008930796757340431,0.0003,0.2,-0.5355183406732976,-0.008341870797448792,0.011361614,0.02668995119311148,0.1134765625,3420,0.9990416169166565
2308,391.75,704512,344,-21.057750000000006,305,-0.002387620508670807,0.0003,0.2,-0.5500871540047229,-0.00855203551473096,0.023141293,0.02027464750863146,0.133740234375,3430,0.9992274641990662
2318,392.41,706560,345,-21.10661,304,-0.016010873019695282,0.0003,0.2,-0.5364661528728902,-0.0068877545490977354,0.016095787,0.02391601063864073,0.105712890625,3440,0.998899519443512
2328,393.84,708608,346,-21.18564,304,0.005449087359011173,0.0003,0.2,-0.5190617085434497,-0.008384672735701315,0.01907058,0.016838662086229306,0.125390625,3450,0.9994238018989563
2339,396.06,710656,347,-21.28426,303,-0.0030668266117572784,0.0003,0.2,-0.5234040850773454,-0.006872220851073507,0.015352131,0.022427529524429703,0.0994140625,3460,0.9993351697921753
2349,397.39,712704,348,-21.33819,303,-0.036317091435194016,0.0003,0.2,-0.5098316866904498,-0.009730772965122014,0.021501828,0.021800927497679368,0.116357421875,3470,0.9988662600517273
2359,398.55,714752,349,-21.378449999999997,302,-0.021631985902786255,0.0003,0.2,-0.5335117761045695,-0.007352836606878554,0.015516347,0.0179693062818842,0.1251953125,3480,0.9990370869636536
2370,399.38,716800,350,-21.42248,302,-0.008115218952298164,0.0003,0.2,-0.5126556947827339,-0.010829492523043882,0.019646768,0.019889372859324794,0.12021484375,3490,0.999192476272583
2380,399.56,718848,351,-21.208560000000002,302,-0.036092620342969894,0.0003,0.2,-0.5244746318086981,-0.005114037061503041,0.015135812,0.01802398630825337,0.10771484375,3500,0.9993185997009277
2390,399.41,720896,352,-21.473409999999994,301,-0.011051246896386147,0.0003,0.2,-0.5232038071379066,-0.010442541183147113,0.018331006,0.024632100989401808,0.10380859375,3510,0.9985516667366028
2401,398.55,722944,353,-21.732249999999993,300,0.0510932132601738,0.0003,0.2,-0.5342403163202107,-0.0037826706262421793,0.011127496,0.5686341522610746,0.081640625,3520,0.9477259516716003
2412,397.94,724992,354,-21.711640000000006,300,0.01256753783673048,0.0003,0.2,-0.5658257420174777,-0.0017959354641789104,0.018687535,0.3759425297233975,0.0892578125,3530,0.9739876985549927
2422,397.57,727040,355,-21.70716999999999,300,-0.004520663060247898,0.0003,0.2,-0.5561486680991947,-0.00814615930466971,0.017715925,0.0249110885153641,0.118310546875,3540,0.9982499480247498
2432,397.36,729088,356,-21.94756,299,0.01959705352783203,0.0003,0.2,-0.5532701875083148,-0.010129118626355193,0.019662157,0.02537274128480931,0.135595703125,3550,0.9989019632339478
2444,396.94,731136,357,-21.952140000000007,299,0.030171196907758713,0.0003,0.2,-0.5289056814275682,-0.0032313952411641366,0.023182582,0.2042195669171633,0.112451171875,3560,0.969610333442688
2454,396.7,733184,358,-22.181600000000003,298,0.008131664246320724,0.0003,0.2,-0.537899189721793,-0.007945499029301573,0.019545551,0.05619861502345884,0.10810546875,3570,0.9926074743270874
2465,396.42,735232,359,-22.165419999999994,298,0.011640764772891998,0.0003,0.2,-0.5584259390830993,-0.0032361406716518103,0.016689561,0.24606949277949752,0.1021484375,3580,0.946940541267395
2475,396.47,737280,360,-22.11957,297,0.020354850217700005,0.0003,0.2,-0.5414024799130857,-0.005752264326292789,0.021547694,0.03912769885064336,0.1294921875,3590,0.9888092279434204
2485,396.17,739328,361,-21.99957,297,-0.013003876432776451,0.0003,0.2,-0.5524957360699773,-0.007694584228738676,0.023904562,0.020534589047019835,0.153173828125,3600,0.9984157085418701
2496,395.45,741376,362,-21.948550000000004,296,0.002645553555339575,0.0003,0.2,-0.5560922650620341,-0.007144288465497084,0.015340029,0.016844430776836818,0.1431640625,3610,0.9986776113510132
2508,394.48,743424,363,-21.878780000000003,296,-0.022738972678780556,0.0003,0.2,-0.5633717611432075,-0.006979433422384318,0.015063001,0.020066716996370814,0.11796875,3620,0.998907208442688
2518,393.55,745472,364,-21.843449999999997,295,0.004189454484730959,0.0003,0.2,-0.5794345423579216,-0.008934666514687706,0.017801046,0.018888318496465217,0.1078125,3630,0.9989990592002869
2530,393.2,747520,365,-21.7975,295,-0.013236891478300095,0.0003,0.2,-0.6063944592140615,-0.008513952936482383,0.019373283,0.046062402814277446,0.111962890625,3640,0.9890294075012207
2541,391.96,749568,366,-22.003660000000004,294,-0.004850662779062986,0.0003,0.2,-0.5710552072152495,-0.007074271494639106,0.025266558,0.022292344024754128,0.113525390625,3650,0.9988523125648499
2551,391.25,751616,367,-21.968850000000003,294,0.001681087538599968,0.0003,0.2,-0.61775106433779,-0.006829252891475335,0.0099195875,0.31733900607941906,0.0833984375,3660,0.9299678802490234
2563,390.18,753664,368,-21.838379999999997,293,0.006190241314470768,0.0003,0.2,-0.6004032084718347,-0.003837341335020028,0.01519075,0.12890917247132166,0.070751953125,3670,0.9495474100112915
2574,389.78,755712,369,-21.698580000000003,293,-0.010171286761760712,0.0003,0.2,-0.6063221064396203,-0.011016272439519526,0.019456021,0.031234062188013924,0.110302734375,3680,0.9956269264221191
2585,388.96,757760,370,-21.55716,293,-0.00744388485327363,0.0003,0.2,-0.6148845808580518,-0.007596831129922066,0.02173362,0.019960380684642585,0.16396484375,3690,0.9983343482017517
2597,387.84,759808,371,-20.877840000000003,292,0.00011958694085478783,0.0003,0.2,-0.6300457782112062,-0.007019285418937216,0.01953325,0.02217758344777394,0.1396484375,3700,0.9985604882240295
2608,387.05,761856,372,-20.776749999999996,292,0.0007978901267051697,0.0003,0.2,-0.6013164416886866,-0.007060928103601327,0.017045133,0.017918811124400236,0.10439453125,3710,0.9989206790924072
2620,386.28,763904,373,-20.70068,291,-0.014850274659693241,0.0003,0.2,-0.6035251972265542,-0.00884622800294892,0.024513176,0.01946192836330738,0.114453125,3720,0.9989287257194519
2631,385.76,765952,374,-20.87366,291,-0.00793035514652729,0.0003,0.2,-0.5800897472538054,-0.00485017171013169,0.022659877,0.017894883046392352,0.113671875,3730,0.998761773109436
2643,384.61,768000,375,-20.517509999999994,290,-0.0037802252918481827,0.0003,0.2,-0.6085238667204976,-0.0052239810815081,0.012668239,0.15000466600104118,0.080712890625,3740,0.9387580752372742
2654,383.03,770048,376,-20.44683,290,-0.01012541726231575,0.0003,0.2,-0.5615692236460745,-0.007462902572297025,0.027073268,0.02030020334641449,0.141455078125,3750,0.9988088011741638
2666,381.54,772096,377,-20.442140000000002,289,-0.012868179939687252,0.0003,0.2,-0.5915323353372515,-0.005818684281985042,0.021986134,0.052818275726167485,0.13056640625,3760,0.98697429895401
2677,380.88,774144,378,-20.446479999999998,289,0.24042081832885742,0.0003,0.2,-0.5629133521579206,-0.005137297881447012,0.01760469,0.24160463812877425,0.07705078125,3770,0.9553417563438416
2688,380.32,776192,379,-20.46182,288,-0.006141566205769777,0.0003,0.2,-0.5659928859211505,-0.0049232008444960226,0.026437458,0.022557772003347056,0.118994140625,3780,0.9982393383979797
2700,379.9,778240,380,-20.497,288,-0.006714366842061281,0.0003,0.2,-0.5597668498754501,-0.008979240811459021,0.019033207,0.02009596024727216,0.1353515625,3790,0.998961329460144
2711,379.99,780288,381,-20.76149,287,-0.0017582504078745842,0.0003,0.2,-0.5424613062292337,-0.008340541567304172,0.03057431,0.020790718877105974,0.117333984375,3800,0.9990804195404053
2721,380.29,782336,382,-20.746490000000005,287,0.05282958596944809,0.0003,0.2,-0.5351764461025595,-0.004852000241226051,0.016373793,0.3143304932294996,0.085693359375,3810,0.9328744411468506
2734,379.66,784384,383,-20.69736,286,0.0005953940562903881,0.0003,0.2,-0.5182082486338914,-0.008567047179531074,0.019702652,0.020167485023557676,0.12109375,3820,0.9983003735542297
2745,379.22,786432,384,-20.63162,286,0.014782458543777466,0.0003,0.2,-0.552604614943266,-0.0045815517172741235,0.018459313,0.03639860110561131,0.0890625,3830,0.9975619912147522
2757,378.79,788480,385,-20.36709,285,-0.008729329332709312,0.0003,0.2,-0.5537713082507253,-0.008160761762701441,0.0255056,0.02213719512219541,0.1044921875,3840,0.998821496963501
2768,378.29,790528,386,-20.37249,285,-0.011783881112933159,0.0003,0.2,-0.5913934457115829,-0.009668116338434628,0.015496941,0.025053907658730168,0.1169921875,3850,0.9989215135574341
2781,378.01,792576,387,-20.487209999999994,284,-0.007645579054951668,0.0003,0.2,-0.6101717944256961,-0.010037546831154032,0.019904252,0.022716788602701855,0.094189453125,3860,0.998271644115448
2791,377.4,794624,388,-20.531899999999997,284,-0.02324104495346546,0.0003,0.2,-0.5900466999970376,-0.006371295516873943,0.017011547,0.023063620283210184,0.103076171875,3870,0.9988646507263184
2804,377.0,796672,389,-20.6159,284,-0.009124211966991425,0.0003,0.2,-0.613848653063178,-0.007581795362057164,0.016005073,0.015731807201518677,0.106396484375,3880,0.9989771246910095
2815,376.37,798720,390,-20.64087,283,0.0018282420933246613,0.0003,0.2,-0.5805378458462656,-0.008897568951215361,0.024250228,0.018763618549564855,0.10625,3890,0.998664379119873
2828,375.92,800768,391,-20.67632,283,0.00537759717553854,0.0003,0.2,-0.6096296884119511,-0.009182989272812848,0.016031753,0.017382548193563708,0.106982421875,3900,0.9986007213592529
2839,376.37,802816,392,-20.73207,282,-0.015569048933684826,0.0003,0.2,-0.5930764853954316,-0.008514820742129814,0.032190017,0.02238394354499178,0.106396484375,3910,0.9989123940467834
2850,377.01,804864,393,-20.54241,282,-0.0197230763733387,0.0003,0.2,-0.5753778375685215,-0.006427266808532295,0.025328547,0.02147164135094499,0.09658203125,3920,0.9988692402839661
2861,378.44,806912,394,-20.88854,282,-0.007151565048843622,0.0003,0.2,-0.5593311467207969,-0.007081002286577131,0.012824234,0.017182780972507316,0.10263671875,3930,0.9992228150367737
2874,379.76,808960,395,-20.928660000000004,281,-0.02854892425239086,0.0003,0.2,-0.5432449350133538,-0.002695370779838413,0.019690037,0.2355885208613472,0.071533203125,3940,0.9344905018806458
2885,380.59,811008,396,-20.963890000000003,281,-1.4185905456542969e-05,0.0003,0.2,-0.5364202388562263,-0.004724773796624504,0.019865066,0.040080412462702955,0.09423828125,3950,0.9893608689308167
2896,381.26,813056,397,-21.014859999999995,280,0.1242082417011261,0.0003,0.2,-0.55187549861148,-0.0041167203147779215,0.019465353,0.3969462457549525,0.0728515625,3960,0.9496870636940002
2907,382.23,815104,398,-21.055230000000005,280,-0.016644548624753952,0.0003,0.2,-0.5465673447586596,-0.00583524459398177,0.038616095,0.027052793659095187,0.110205078125,3970,0.9960581064224243
2918,382.76,817152,399,-21.389860000000002,279,-0.01692347787320614,0.0003,0.2,-0.5320099132135511,-0.006885899482949753,0.011588631,0.023956626049766783,0.088818359375,3980,0.9980425238609314
2929,383.36,819200,400,-21.190459999999998,279,0.01046721450984478,0.0003,0.2,-0.5406908893026412,-0.0018336049150093458,0.018551407,0.24556779282866045,0.093359375,3990,0.9411538243293762
2942,383.96,821248,401,-22.030160000000006,279,-0.024908624589443207,0.0003,0.2,-0.5596542287617922,-0.00672338667754957,0.024233637,0.09715395410021302,0.092724609375,4000,0.9606388211250305
2953,384.77,823296,402,-22.094769999999997,278,0.4949894845485687,0.0003,0.2,-0.5830671907402575,-0.0014747891327715479,0.008741104,2.0464936803327873,0.047412109375,4010,0.9387363195419312
2965,385.19,825344,403,-22.439890000000005,278,-0.008742721751332283,0.0003,0.2,-0.6141666769050061,-0.006811016027495498,0.016012482,0.19578937301412225,0.099560546875,4020,0.9610223174095154
2976,386.36,827392,404,-22.754860000000004,277,0.050460923463106155,0.0003,0.2,-0.6034443939104677,-0.0022927746176719666,0.0074237273,1.14465542989783,0.0626953125,4030,0.9504372477531433
2989,387.75,829440,405,-22.835050000000003,277,0.027786841616034508,0.0003,0.2,-0.6131364602595568,-0.005009393500222359,0.007107962,0.9739442485384643,0.05244140625,4040,0.9635400772094727
3000,388.0,831488,406,-23.1047,277,-0.026471499353647232,0.0003,0.2,-0.6209760027006268,-0.004646960692480206,0.020531625,0.05422444946016185,0.15419921875,4050,0.995970606803894
3011,388.02,833536,407,-23.14532,276,0.037897899746894836,0.0003,0.2,-0.6283097989857197,0.0014878206748107914,0.015760986,0.4737512714811601,0.0748046875,4060,0.9552733898162842
3025,388.18,835584,408,-23.42838,276,-0.006403293460607529,0.0003,0.2,-0.6029276235029102,-0.008331984841788653,0.01905918,0.05178775902313646,0.11171875,4070,0.9947975873947144
3036,389.05,837632,409,-23.48395,275,0.04131407290697098,0.0003,0.2,-0.6264147907495499,-0.004741370683041169,0.011026841,0.3931306029757252,0.07333984375,4080,0.9511966109275818
3049,387.84,839680,410,-23.766339999999996,275,0.006444472353905439,0.0003,0.2,-0.6266717963851989,-0.00631958212252357,0.016963538,0.0855907653196482,0.1146484375,4090,0.9852535128593445
3062,386.72,841728,411,-24.035519999999998,274,0.020952312275767326,0.0003,0.2,-0.6662810820154845,-0.0017313585070951377,0.008659195,0.8831874706607777,0.058447265625,4100,0.9491891264915466
3074,384.88,843776,412,-24.25168,274,0.024467209354043007,0.0003,0.2,-0.622135897912085,-0.0044510065599752124,0.017332625,0.09611919328162913,0.066748046875,4110,0.9874992370605469
3087,381.99,845824,413,-23.93359,273,0.0023620259016752243,0.0003,0.2,-0.6813942216336727,-0.006837022120453185,0.022537675,0.18923090682947077,0.094384765625,4120,0.983063817024231
3100,379.09,847872,414,-24.19229,273,-0.0004420587792992592,0.0003,0.2,-0.6533731837756932,-0.008055163306562464,0.016351664,0.032224933165707625,0.116162109375,4130,0.996626079082489
3113,377.05,849920,415,-23.869150000000005,272,-0.0022454410791397095,0.0003,0.2,-0.6751155691221357,-0.0044647603936027735,0.01605584,0.31256912056123837,0.056591796875,4140,0.9441139698028564
3127,374.31,851968,416,-24.055610000000005,272,0.00018978677690029144,0.0003,0.2,-0.6239566845819354,-0.0038934573174628897,0.01649885,0.041220251194317825,0.062109375,4150,0.9960997700691223
3138,372.67,854016,417,-23.781069999999996,272,0.01742873713374138,0.0003,0.2,-0.6446843712590635,-0.0069415395933901895,0.01944012,0.13950603521661833,0.08251953125,4160,0.9856640696525574
3151,370.24,856064,418,-23.713140000000003,271,-0.00861700065433979,0.0003,0.2,-0.6067943998612464,-0.005567869763763156,0.016089577,0.03298396747268271,0.109375,4170,0.9978892207145691
3163,369.74,858112,419,-22.879139999999996,271,0.002367817796766758,0.0003,0.2,-0.6064769848249852,-0.006851211965840776,0.018385582,0.04383301843481604,0.085205078125,4180,0.9971200227737427
3176,368.8,860160,420,-22.851799999999997,270,0.02047499269247055,0.0003,0.2,-0.5460706698708236,-0.005359275318915025,0.020299938,0.03786720920179505,0.10146484375,4190,0.9983344078063965
3188,368.65,862208,421,-22.58345,270,0.014139215461909771,0.0003,0.2,-0.5874155235476792,-0.002591139940341236,0.035193272,0.03194034245243529,0.097021484375,4200,0.9981954097747803
3200,368.4,864256,422,-22.304700000000008,270,-0.00729873962700367,0.0003,0.2,-0.5476792365312576,-0.002043892532674363,0.014016956,0.030223916338582058,0.078271484375,4210,0.9974620938301086
3213,368.83,866304,423,-22.80513,269,-0.018018469214439392,0.0003,0.2,-0.5234038171358406,-0.007009509515773971,0.019266035,0.030464355752337725,0.087841796875,4220,0.9974963665008545
3225,369.31,868352,424,-22.78561,269,-0.006233392283320427,0.0003,0.2,-0.5184486088342964,-0.002705200860509649,0.018430497,0.40384033779555467,0.0681640625,4230,0.9124523401260376
3237,370.72,870400,425,-22.811420000000002,268,-0.006797082722187042,0.0003,0.2,-0.5390227141790092,-0.00077894721107441,0.014819787,0.08768867431062972,0.066259765625,4240,0.9869289994239807
3248,371.43,872448,426,-22.848629999999993,268,-1.1662021279335022e-05,0.0003,0.2,-0.5567158612422645,-0.0033567566839337814,0.025632124,0.0370223102014279,0.09677734375,4250,0.9945119023323059
3260,371.97,874496,427,-22.854769999999995,268,0.014350460842251778,0.0003,0.2,-0.5745006474666298,-0.003971823098981986,0.019675396,0.023988763424858915,0.093896484375,4260,0.9980531930923462
3274,373.25,876544,428,-22.839850000000002,267,0.7600774765014648,0.0003,0.2,-0.6005490872077643,-0.00027319078144500964,0.008581224,0.7907240464293863,0.0390625,4270,0.9492791891098022
3286,373.65,878592,429,-22.572050000000004,267,0.13333779573440552,0.0003,0.2,-0.6315630942583084,-0.00334833849046845,0.009019699,0.23952142094494774,0.05263671875,4280,0.9675440192222595
3299,374.9,880640,430,-22.311200000000003,266,0.029801666736602783,0.0003,0.2,-0.6235256583429873,-0.003173931378478301,0.013850598,0.10048825898265931,0.070703125,4290,0.9831366539001465
3311,374.91,882688,431,-22.29181,266,-0.008059805259108543,0.0003,0.2,-0.6431529178284109,-0.004040012144832872,0.028459268,0.03666745237133,0.1125,4300,0.9962528944015503
3325,376.2,884736,432,-21.982799999999997,266,-0.008434485644102097,0.0003,0.2,-0.6724035979248584,-0.007446322288888041,0.016402826,0.03724806166719645,0.120263671875,4310,0.9975614547729492
3339,376.71,886784,433,-21.993009999999998,265,-0.01005454733967781,0.0003,0.2,-0.6570402729324997,-0.008843244893068914,0.01729652,0.020019609238079283,0.11279296875,4320,0.9991670846939087
3350,377.87,888832,434,-21.76037,265,0.01930541917681694,0.0003,0.2,-0.6019190129823982,-0.008922765110764886,0.01984091,0.03002191196574131,0.099755859375,4330,0.9986699223518372
3364,378.91,890880,435,-21.728710000000007,264,-0.002083858475089073,0.0003,0.2,-0.6506503717973828,-0.007370228031504666,0.018378675,0.022000086605839898,0.101171875,4340,0.99898362159729
3376,379.36,892928,436,-21.707960000000003,264,0.030407026410102844,0.0003,0.2,-0.5924006421118975,-0.000525584091883502,0.008574516,0.12933468792180064,0.0578125,4350,0.9811378717422485
3390,378.79,894976,437,-21.71659,263,0.0010554464533925056,0.0003,0.2,-0.6648471504449844,-0.007232749009563122,0.013448654,0.021706735203042626,0.094189453125,4360,0.998870313167572
3402,379.31,897024,438,-21.99091,263,-0.007801685947924852,0.0003,0.2,-0.6069868156686425,-0.004382204555440694,0.015057696,0.02932989910186734,0.090576171875,4370,0.9981931447982788
3414,379.81,899072,439,-21.97401,263,0.008469762280583382,0.0003,0.2,-0.5810938793234527,-0.0003161753389576916,0.010149354,0.31254651095950975,0.05234375,4380,0.9532290697097778
3428,379.43,901120,440,-21.91743,262,-0.014497584663331509,0.0003,0.2,-0.5591915445402265,-0.006541755222133361,0.022128437,0.018732456165889744,0.10810546875,4390,0.9986628293991089
