time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,train/n_updates,train/approx_kl,train/learning_rate,train/value_loss,train/clip_range,train/explained_variance,train/loss,train/clip_fraction,train/entropy_loss,train/policy_gradient_loss
4640,303104,148.36,65,148,15.403495799999998,1470,0.00045842578,0.0003,0.09811810206156224,0.2,0.9888396859169006,0.017222903668880463,0.00771484375,-0.028866240196521176,-0.0012711753937765025
4701,305152,148.12,64,149,15.421659780000002,1480,0.00024682324,0.0003,0.1015272674500011,0.2,0.9851210713386536,0.02488277666270733,0.0041015625,-0.028768884475050528,-0.0005537010591069702
4762,307200,148.11,64,150,15.412026990000001,1490,0.00047262246,0.0003,0.08709641243331134,0.2,0.9866390228271484,0.04098983854055405,0.006103515625,-0.030944757221573128,-0.0008484409925586078
4819,309248,147.8,64,151,15.44326914,1500,0.001216871,0.0003,0.0854257432569284,0.2,0.9897091388702393,0.07455862313508987,0.01376953125,-0.03271591994003984,-0.0019948187335103286
4879,311296,148.36,63,152,15.41482301,1510,0.00087379734,0.0003,0.08151727872900665,0.2,0.9855780601501465,0.03309338167309761,0.005615234375,-0.029803928975843517,-0.0007276814849319635
4941,313344,148.5,63,153,15.378874430000002,1520,0.0031003356,0.0003,0.11181263709440828,0.2,0.9873508810997009,0.040272537618875504,0.01748046875,-0.035593609052943974,-0.0021978161112201633
5000,315392,149.01,63,154,15.313711510000001,1530,0.001125825,0.0003,0.14075188644928857,0.2,0.9833710193634033,0.08076855540275574,0.00869140625,-0.03436905372011552,-0.0005565497129282448
5061,317440,148.77,62,155,15.333356210000002,1540,0.00071695505,0.0003,0.07280349456705153,0.2,0.9913880228996277,0.018712269142270088,0.0107421875,-0.029964378269721693,-0.001194727078836877
5123,319488,148.96,62,156,15.34049907,1550,0.00047981637,0.0003,0.06760891317389905,0.2,0.9918302893638611,0.04082854092121124,0.00634765625,-0.027090027824260687,-0.0003876773225783836
5186,321536,149.03,61,157,15.347414099999998,1560,0.0004134246,0.0003,0.11243173169204965,0.2,0.9879043698310852,0.03236392140388489,0.009716796875,-0.029109633068605943,-0.001844142106710933
5245,323584,149.58,61,158,15.28768523,1570,0.000765713,0.0003,0.10517958011478186,0.2,0.9865267872810364,0.03376525640487671,0.005419921875,-0.029895392676235134,-0.00039390863021253607
5309,325632,148.68,61,159,15.387035899999999,1580,0.0012694744,0.0003,0.09878412821562961,0.2,0.9886490702629089,0.029844406992197037,0.01806640625,-0.029763428595680354,-0.001603318759589456
5373,327680,148.4,60,160,15.41009355,1590,0.0012127846,0.0003,0.09757851915783249,0.2,0.9866724610328674,0.038478441536426544,0.007080078125,-0.025345850763994805,-0.0009229163566487842
5437,329728,147.87,60,161,15.488539689999998,1600,0.0006217787,0.0003,0.08189704481628723,0.2,0.9907867908477783,0.03074619732797146,0.006103515625,-0.02608347301870424,-0.0009599798955605366
5502,331776,148.52,60,162,15.42676022,1610,0.0007064411,0.0003,0.07346902046119794,0.2,0.9918397665023804,0.03452024608850479,0.011083984375,-0.023472611362862494,-0.001582785700156819
5567,333824,147.84,59,163,15.521998339999998,1620,0.00035903213,0.0003,0.11062574812676758,0.2,0.9854731559753418,0.03451206535100937,0.007568359375,-0.028446947583405803,-0.0010376820478995795
5633,335872,147.56,59,164,15.538015650000002,1630,0.00095889217,0.0003,0.07332708088215441,0.2,0.9882341027259827,0.022187180817127228,0.008349609375,-0.024524516338615854,-0.0019954019961005544
5694,337920,147.84,59,165,15.519742690000003,1640,0.00051385775,0.0003,0.09955077070044353,0.2,0.9885345697402954,0.0790310949087143,0.011328125,-0.033226687349869624,-0.0014916889125743183
5760,339968,148.04,59,166,15.494406610000004,1650,0.0022700373,0.0003,0.12033147680340335,0.2,0.9804840087890625,0.06843526661396027,0.008984375,-0.03593885204409162,-0.0010631498262227979
5827,342016,148.18,58,167,15.47072239,1660,0.00062932156,0.0003,0.08803122356766835,0.2,0.9901209473609924,0.03344443067908287,0.009228515625,-0.035239898740337595,-0.0019054044591030107
5894,344064,148.73,58,168,15.39367749,1670,0.00088247063,0.0003,0.11716103022336029,0.2,0.9868033528327942,0.03939281776547432,0.011083984375,-0.03616362559939716,-0.0015655658397008664
5958,346112,148.33,58,169,15.374112270000001,1680,0.001136648,0.0003,0.10658834961941466,0.2,0.9870465993881226,0.08499331772327423,0.01083984375,-0.03863522961812578,-0.0015040842299640644
6027,348160,149.3,57,170,15.225638780000002,1690,0.00086129387,0.0003,0.097121471632272,0.2,0.986734926700592,0.04473662003874779,0.00693359375,-0.03982877093553725,-0.0005422065951279365
6095,350208,148.85,57,171,15.248571120000001,1700,0.0016446344,0.0003,0.11601526100421325,0.2,0.9845191240310669,0.06244266405701637,0.01650390625,-0.04134374849198821,-0.001590224984101951
6166,352256,148.56,57,172,15.264690960000001,1710,0.0011983973,0.0003,0.11077776153106242,0.2,0.9870103001594543,0.06542819738388062,0.011328125,-0.032248321246487424,-0.0012120140501792776
6236,354304,148.67,56,173,15.2504803,1720,0.0009912532,0.0003,0.09703490431420506,0.2,0.9877090454101562,0.03566320240497589,0.00927734375,-0.034392526547890157,-0.00131349297662382
6305,356352,148.53,56,174,15.27560193,1730,0.0005105129,0.0003,0.14595638505415992,0.2,0.97996586561203,0.04928070679306984,0.008349609375,-0.030721941351805525,-0.0013289421927765942
6371,358400,148.3,56,175,15.299513980000002,1740,0.0009425657,0.0003,0.14097832071129232,0.2,0.9826571941375732,0.04691407456994057,0.00908203125,-0.031289400022717476,-0.0023924496475956404
6441,360448,147.92,55,176,15.369079210000002,1750,0.0010655965,0.0003,0.12291004663566127,0.2,0.985018789768219,0.07790573686361313,0.006005859375,-0.03352166811296229,-0.0006001174180710223
6512,362496,147.59,55,177,15.421842810000003,1760,0.0006515576,0.0003,0.09274756894446909,0.2,0.9893749952316284,0.05487016588449478,0.00595703125,-0.033196044908027036,-0.0007902389344963013
6583,364544,148.18,55,178,15.38938666,1770,0.00080096174,0.0003,0.10608754160348326,0.2,0.9864472150802612,0.04118228331208229,0.0099609375,-0.035093725730666846,-0.0011347680985636544
6649,366592,148.52,55,179,15.331772010000002,1780,0.0017305458,0.0003,0.10176910393638536,0.2,0.9856351613998413,0.033670876175165176,0.017529296875,-0.03066052465872531,-0.002580811626830837
6719,368640,148.02,54,180,15.35064205,1790,0.0011180715,0.0003,0.1589730746927671,0.2,0.9796738028526306,0.049887798726558685,0.00810546875,-0.03551780043795816,-0.002341230544880091
6789,370688,148.71,54,181,15.24863032,1800,0.0016722949,0.0003,0.11640207235468551,0.2,0.9833167195320129,0.027633044868707657,0.012158203125,-0.034550855516476985,-0.0016276063382974827
6863,372736,149.17,54,182,15.165091920000002,1810,0.0011126813,0.0003,0.1240152274724096,0.2,0.9828359484672546,0.04033512994647026,0.012158203125,-0.03945783850974749,-0.001596719956432935
6942,374784,149.11,53,183,15.178005639999999,1820,0.0010884287,0.0003,0.09403824441833422,0.2,0.9864065051078796,0.0357930064201355,0.013525390625,-0.03994981385212668,-0.0016700591833796353
7015,376832,149.9,53,184,15.087153250000002,1830,0.0009242409,0.0003,0.0962973776855506,0.2,0.9836114645004272,0.0856124684214592,0.012890625,-0.03576860149319146,-0.0019546754068869633
7088,378880,149.59,53,185,15.118105640000001,1840,0.0013094302,0.0003,0.11750563423847779,0.2,0.9832844734191895,0.06379172950983047,0.016162109375,-0.036628500638289554,-0.0024943258424173107
7158,380928,149.14,53,186,15.21008562,1850,0.0008393077,0.0003,0.10531560324598103,0.2,0.9838496446609497,0.03240099176764488,0.013818359375,-0.03211285287345618,0.00032863282031030393
7231,382976,149.14,52,187,15.24339618,1860,0.0014435082,0.0003,0.12542973280651495,0.2,0.9860284328460693,0.023638524115085602,0.009912109375,-0.02658076473207984,-0.0019140387295919937
7305,385024,149.39,52,188,15.25375136,1870,0.0009785265,0.0003,0.076474230713211,0.2,0.989931583404541,0.03298540413379669,0.01142578125,-0.02623781633037652,-0.0008351556414709193
7374,387072,149.38,52,189,15.277765940000002,1880,0.00083046244,0.0003,0.11838930140947923,0.2,0.9844780564308167,0.02350509911775589,0.007861328125,-0.029608202670965512,-0.001808097151297261
7449,389120,149.65,52,190,15.252504920000002,1890,0.0019431756,0.0003,0.08870007250225172,0.2,0.9892531633377075,0.049699269235134125,0.019482421875,-0.027558306073933635,-0.002961845076060854
7523,391168,149.16,51,191,15.341191059999998,1900,0.00077053363,0.0003,0.09436743167461828,0.2,0.9887909293174744,0.03593354672193527,0.0123046875,-0.026297751832862558,-0.0015852425931370817
7599,393216,148.65,51,192,15.387055740000001,1910,0.0007684884,0.0003,0.08163538803346455,0.2,0.9875167608261108,0.01058952510356903,0.007861328125,-0.024857144179850365,-0.0004186930018477142
7674,395264,148.75,51,193,15.35168791,1920,0.0012358052,0.0003,0.06875088135711849,0.2,0.9907554984092712,0.022778009995818138,0.015185546875,-0.02274183747895222,-0.0027501062882947735
7750,397312,148.6,51,194,15.377525250000001,1930,0.0005900229,0.0003,0.0599222669901792,0.2,0.9929273724555969,0.027922138571739197,0.006689453125,-0.022270054680643626,-0.00031751945280120706
7826,399360,148.41,51,195,15.40410802,1940,0.002087287,0.0003,0.07494249736773781,0.2,0.9914183616638184,0.03945320099592209,0.0140625,-0.022700403051567265,-0.0009890806017210708
7903,401408,147.95,50,196,15.466115320000002,1950,0.0006796214,0.0003,0.07149842359358445,0.2,0.9920772910118103,0.020674798637628555,0.004931640625,-0.021989342902259068,-0.0010169549197598827
7975,403456,148.03,50,197,15.487646420000003,1960,0.0004183238,0.0003,0.0950163701782003,0.2,0.9902799129486084,0.0519469678401947,0.007177734375,-0.02531729887531924,-0.0007333177509281086
8053,405504,147.64,50,198,15.5449146,1970,0.00077265064,0.0003,0.12535005114623346,0.2,0.9844760894775391,0.031046424061059952,0.007958984375,-0.027395173644168835,-0.0018345099764701446
8130,407552,147.87,50,199,15.506192779999997,1980,0.00070537976,0.0003,0.08055713241919875,0.2,0.9905779361724854,0.019858796149492264,0.0078125,-0.02191680189712315,-0.0013241530112281907
8204,409600,148.61,49,200,15.430252900000003,1990,0.0010649237,0.0003,0.13435412377584727,0.2,0.9844722151756287,0.04894350469112396,0.008935546875,-0.02397950383758598,-0.00039497056568507107
8283,411648,148.33,49,201,15.47386861,2000,0.0010427393,0.0003,0.07971809632144869,0.2,0.9850369691848755,0.03928682953119278,0.011181640625,-0.026702992092486964,-0.001424729690188542
8361,413696,148.71,49,202,15.469357320000002,2010,0.0008322796,0.0003,0.13943733692867682,0.2,0.9819961190223694,0.04673561453819275,0.00751953125,-0.020125107630781257,-0.000672016100725159
8440,415744,148.51,49,203,15.48865556,2020,0.0019342354,0.0003,0.09080573304672726,0.2,0.98661869764328,0.02543669566512108,0.01162109375,-0.02371690906402364,-0.002006650043404079
8515,417792,148.83,49,204,15.444641110000003,2030,0.00078331557,0.0003,0.08764749036636203,0.2,0.9864715337753296,0.03472688049077988,0.00361328125,-0.023263802244719044,-0.0006864664916065522
8600,419840,148.14,48,205,15.488530249999998,2040,0.00073048513,0.0003,0.08782975049689412,0.2,0.9859039783477783,0.05308667570352554,0.008984375,-0.030391316682437265,-0.0014563725388143211
8680,421888,148.02,48,206,15.52035983,2050,0.00036555863,0.0003,0.12140405707759783,0.2,0.9842052459716797,0.049945440143346786,0.0123046875,-0.02396678931469296,-0.0015286286943592131
8757,423936,147.96,48,207,15.552469519999999,2060,0.00068632874,0.0003,0.10421101681422443,0.2,0.9881029725074768,0.015218835324048996,0.00498046875,-0.02654284654698813,-0.0005274362694763113
8844,425984,147.28,48,208,15.590911229999996,2070,0.0006598963,0.0003,0.11010506238089875,0.2,0.9865868091583252,0.07146978378295898,0.009228515625,-0.02379135692362979,-0.0008990217051177751
8921,428032,147.25,47,209,15.579758349999999,2080,0.0007380654,0.0003,0.13512739583384245,0.2,0.9848613142967224,0.07416307926177979,0.005810546875,-0.021999653088187188,-0.001425643456968828
9003,430080,147.37,47,210,15.52173829,2090,0.00080359104,0.0003,0.0942640436347574,0.2,0.9893777966499329,0.021957937628030777,0.003076171875,-0.020501504841547558,-0.0005992633290588856
9085,432128,146.74,47,211,15.58147288,2100,0.00074783014,0.0003,0.09757903491845354,0.2,0.9902408123016357,0.043428901582956314,0.0060546875,-0.021914215386942715,-0.000668224456239841
9169,434176,147.29,47,212,15.494851890000005,2110,0.00061693287,0.0003,0.09892686340026557,0.2,0.9835459589958191,0.03634002059698105,0.004931640625,-0.02314180513852193,-0.0011329928114719224
9253,436224,147.3,47,213,15.500992250000001,2120,0.0016737195,0.0003,0.1130781763815321,0.2,0.9847129583358765,0.04458067566156387,0.01376953125,-0.025108653379612635,-0.0026995642321708145
9337,438272,147.12,46,214,15.495353149999998,2130,0.00068583747,0.0003,0.09620515832211822,0.2,0.9905118942260742,0.03839251771569252,0.008935546875,-0.02236034815343828,-0.0008445415071037133
9420,440320,147.48,46,215,15.479672649999998,2140,0.0006164448,0.0003,0.1035194840398617,0.2,0.9861215353012085,0.049597419798374176,0.008349609375,-0.020815122127055476,-0.0009137520268268417
9500,442368,147.88,46,216,15.434309230000002,2150,0.0016877789,0.0003,0.1354262559209019,0.2,0.9840810298919678,0.0679941475391388,0.009765625,-0.02391783431580734,-0.00018857815593946724
9585,444416,147.95,46,217,15.417642559999999,2160,0.00065181067,0.0003,0.0861364796757698,0.2,0.987386167049408,0.040291354060173035,0.00791015625,-0.01917682313640512,-0.0013317655335413291
9670,446464,147.75,46,218,15.435882330000002,2170,0.0004306985,0.0003,0.11279556370573118,0.2,0.9859670400619507,0.03252793848514557,0.00859375,-0.0237601637674004,-0.0014343649101647316
9756,448512,148.08,45,219,15.409691850000002,2180,0.0010915556,0.0003,0.14477015890879558,0.2,0.9821383357048035,0.08837209641933441,0.01201171875,-0.022910061698894424,-0.002550736957346089
9843,450560,147.97,45,220,15.40156928,2190,0.001146919,0.0003,0.08703642716864124,0.2,0.988287627696991,0.0033650146797299385,0.012451171875,-0.02737835825149091,-0.0026467910916835534
9929,452608,147.98,45,221,15.378933159999999,2200,0.0009850117,0.0003,0.10549994936445728,0.2,0.9888443946838379,0.05616380274295807,0.009375,-0.027666927008749554,-0.0012282003706786781
10015,454656,147.87,45,222,15.336438800000005,2210,0.0012491015,0.0003,0.10209748910274356,0.2,0.9856487512588501,0.035384587943553925,0.008935546875,-0.030482761641746948,-0.0021354633412556724
10097,456704,147.52,45,223,15.353002949999997,2220,0.0012577581,0.0003,0.12645475786412136,0.2,0.9856685400009155,0.06526805460453033,0.014404296875,-0.03358313688333965,-0.0015192732971627265
10186,458752,148.16,45,224,15.270678550000003,2230,0.00075747666,0.0003,0.11235405085608363,0.2,0.984847903251648,0.04520045220851898,0.00654296875,-0.03487182759611187,-0.0006083721717004664
10273,460800,148.4,44,225,15.223554050000002,2240,0.0013217335,0.0003,0.12302817548625171,0.2,0.9858461022377014,0.05679234862327576,0.012841796875,-0.03608798132531774,-0.001447200075199362
10362,462848,147.99,44,226,15.22094527,2250,0.000989266,0.0003,0.09291347110411152,0.2,0.9873208403587341,0.03696039319038391,0.00986328125,-0.03529011948016887,-0.0019510298065142707
10450,464896,148.56,44,227,15.17681864,2260,0.00081693934,0.0003,0.08389558457420207,0.2,0.9898892641067505,0.03811609372496605,0.008740234375,-0.03331983023349494,-0.0007251167058711872
10534,466944,148.5,44,228,15.16904921,2270,0.0011983798,0.0003,0.09769132556393742,0.2,0.9891576170921326,0.025527700781822205,0.015771484375,-0.033366619020375764,-0.0006374866024998482
10624,468992,148.64,44,229,15.160785220000003,2280,0.0007815164,0.0003,0.0745664723799564,0.2,0.9895864725112915,0.02726057730615139,0.011328125,-0.03272898201016687,-0.0013789690521662124
10714,471040,148.87,43,230,15.18216355,2290,0.0009878711,0.0003,0.15549374973634258,0.2,0.9826517105102539,0.07694302499294281,0.007177734375,-0.03255443846674098,-0.0007123104220227106
10799,473088,149.13,43,231,15.190906240000004,2300,0.0012918883,0.0003,0.10913118105381728,0.2,0.9866093993186951,0.045943453907966614,0.015625,-0.031206681841558746,-0.0015760657071950846
10890,475136,148.72,43,232,15.273339620000002,2310,0.00253658,0.0003,0.07286827691132203,0.2,0.9894195795059204,0.015264727175235748,0.018212890625,-0.031344760525473706,-0.0023413740818796214
10981,477184,149.35,43,233,15.244141610000002,2320,0.0014201112,0.0003,0.07185688245808705,0.2,0.9899137616157532,0.018380440771579742,0.009326171875,-0.028054049333513832,-0.001331878960627364
11067,479232,149.42,43,234,15.255686780000001,2330,0.0030902964,0.0003,0.0920166022493504,0.2,0.9886981844902039,0.03219616785645485,0.020458984375,-0.029481387704959162,-0.0026290600260836074
11159,481280,149.46,43,235,15.287265739999999,2340,0.0010123951,0.0003,0.07021032562479376,0.2,0.9907433986663818,0.01579996570944786,0.006787109375,-0.02502942799330867,-0.0009985652839532122
11251,483328,149.61,42,236,15.33107982,2350,0.0014863131,0.0003,0.07276527227368206,0.2,0.9921733736991882,0.03777061030268669,0.010302734375,-0.019996279476401924,-0.0020380439073051093
11338,485376,150.0,42,237,15.328049510000001,2360,0.001332324,0.0003,0.09705599977169185,0.2,0.9898037314414978,0.027442436665296555,0.009375,-0.017578701363515848,-0.0018092764541506768
11431,487424,150.0,42,238,15.308949609999999,2370,0.000507873,0.0003,0.07941764099523425,0.2,0.990152895450592,0.01702168397605419,0.005517578125,-0.017372300201043345,-0.0011117314046714456
11525,489472,149.73,42,239,15.35644336,2380,0.003222124,0.0003,0.07929439675062895,0.2,0.9893450736999512,0.022353753447532654,0.011083984375,-0.021228881933575396,-0.0024275537973153403
11619,491520,149.4,42,240,15.381113750000003,2390,0.0035758812,0.0003,0.08426636670483276,0.2,0.9909798502922058,0.04167824238538742,0.013916015625,-0.025915248685441837,-0.00041695848703966477
11707,493568,149.43,42,241,15.405151110000002,2400,0.00058799394,0.0003,0.08649350224295631,0.2,0.9902442097663879,0.03278947249054909,0.008984375,-0.026194062097147253,-0.0004927870686515234
11807,495616,148.74,41,242,15.465552119999998,2410,0.0018007675,0.0003,0.09508531902101822,0.2,0.9877001643180847,0.029641730710864067,0.014697265625,-0.026100771781148068,-0.0006964029700611718
11896,497664,148.49,41,243,15.443866219999997,2420,0.0025023671,0.0003,0.09936597514897585,0.2,0.9893264770507812,0.04403656721115112,0.013330078125,-0.022107329549703535,-0.0028329354034212885
11991,499712,147.8,41,244,15.4897309,2430,0.00065988814,0.0003,0.11426436706678941,0.2,0.9876020550727844,0.04936963692307472,0.009130859375,-0.026372352323994618,-0.0012271473297005286
12087,501760,147.56,41,245,15.515169500000004,2440,0.0011873833,0.0003,0.07745397397084161,0.2,0.9901984333992004,0.03077862039208412,0.011279296875,-0.02295732129718999,-0.0010715648539189715
12183,503808,147.75,41,246,15.50090657,2450,0.0011200539,0.0003,0.08902942747808992,0.2,0.987200915813446,0.036529622972011566,0.012939453125,-0.023356486122793285,-0.0020993782789446415
12274,505856,148.34,41,247,15.442282720000003,2460,0.00070748804,0.0003,0.12941798723768444,0.2,0.9857394695281982,0.03296157345175743,0.009375,-0.02452921426993271,-0.0005945109420281369
12378,507904,147.44,41,248,15.52074519,2470,0.0008597076,0.0003,0.09175359630025923,0.2,0.9900327324867249,0.01295663882046938,0.016015625,-0.023690636699757305,-0.0005448078067274764
12476,509952,147.85,40,249,15.454727870000001,2480,0.001841178,0.0003,0.12221819804981351,0.2,0.9879118800163269,0.055015385150909424,0.01044921875,-0.019454562134569642,-0.0014976648802985438
12568,512000,148.23,40,250,15.438813080000003,2490,0.00093706115,0.0003,0.10245565969962626,0.2,0.9878496527671814,0.059411123394966125,0.008447265625,-0.018132785729630996,-0.001394663366227178
12666,514048,148.49,40,251,15.436188180000002,2500,0.0019658078,0.0003,0.09293305582832545,0.2,0.989107608795166,0.04328501597046852,0.0111328125,-0.020097154940367547,-0.001397389003977878
12765,516096,148.66,40,252,15.438222670000002,2510,0.0019767974,0.0003,0.12439860856393352,0.2,0.9854298233985901,0.051514990627765656,0.0119140625,-0.023255643363449964,-0.0017825757022364996
12864,518144,147.85,40,253,15.521710820000001,2520,0.0008110519,0.0003,0.15127594624646007,0.2,0.9840061068534851,0.04440229758620262,0.01142578125,-0.02291302254996026,-0.0009256032361008692
12964,520192,147.86,40,254,15.49637474,2530,0.0009029383,0.0003,0.10806754732038826,0.2,0.9847831726074219,0.02853189781308174,0.006689453125,-0.0173037458818726,-0.0012683080058195628
13058,522240,147.66,39,255,15.538331920000001,2540,0.0018637948,0.0003,0.09039818996097893,0.2,0.9841546416282654,0.033442795276641846,0.015380859375,-0.02495207288650363,-0.0024860583187546583
13158,524288,148.32,39,256,15.463873020000001,2550,0.00107162,0.0003,0.11991758446674794,0.2,0.9870426058769226,0.048955660313367844,0.009130859375,-0.02252286138582349,-0.002352477462773095
13258,526336,147.96,39,257,15.482692810000003,2560,0.00084874616,0.0003,0.10013112489832565,0.2,0.9860995411872864,0.030836164951324463,0.013720703125,-0.029764058469754672,-0.0021787588812003378
13423,528384,147.34,39,258,15.565775550000001,2570,0.0008349614,0.0003,0.11029536252608522,0.2,0.9851083755493164,0.028992563486099243,0.012353515625,-0.027107451407755435,0.0004865507333306596
13675,530432,147.09,38,259,15.546447820000001,2580,0.00044764945,0.0003,0.09403955480083823,0.2,0.990431547164917,0.030033748596906662,0.00791015625,-0.026281212980848068,-0.0005557104908803012
13812,532480,148.0,38,260,15.455588979999998,2590,0.000891379,0.0003,0.12512615490704776,0.2,0.987007200717926,0.03720390424132347,0.013232421875,-0.030324704697432026,-0.002063454171002377
13914,534528,147.68,38,261,15.48845055,2600,0.0014880543,0.0003,0.09518030271865427,0.2,0.9867339134216309,0.061275750398635864,0.009814453125,-0.02702650670685216,-0.002054936220520176
14011,536576,147.72,38,262,15.48960785,2610,0.0012949846,0.0003,0.12848979060072452,0.2,0.9863607883453369,0.0721622183918953,0.017431640625,-0.0238962315347635,-0.003627021933061769
14106,538624,148.63,38,263,15.55374051,2620,0.006116721,0.0003,0.10726705498527736,0.2,0.9859316945075989,0.03242381662130356,0.022509765625,-0.04537194177737547,-0.0032127413374837487
14210,540672,149.92,38,264,15.450212160000001,2630,0.0072535817,0.0003,0.1845734972623177,0.2,0.9698560833930969,0.0529714860022068,0.0275390625,-0.06898372141877189,-0.0016278210066957399
14307,542720,151.45,37,265,15.351968419999999,2640,0.0026449044,0.0003,0.16122718651313334,0.2,0.9701262712478638,0.06370927393436432,0.021142578125,-0.0670566847838927,-0.002687997655812069
14405,544768,152.02,37,266,15.30146047,2650,0.0028362172,0.0003,0.20990571547299625,0.2,0.9647750854492188,0.03259731084108353,0.02763671875,-0.07910650322155562,-0.0035877506299584637
14509,546816,152.11,37,267,15.283679119999999,2660,0.0056774393,0.0003,0.144831601344049,0.2,0.9744600653648376,0.024986568838357925,0.028173828125,-0.05283006027457304,-0.005876375760999508
14613,548864,151.82,37,268,15.321671839999999,2670,0.0017749369,0.0003,0.14319909602636471,0.2,0.9764652848243713,0.04797153174877167,0.018505859375,-0.04326442580204457,-0.003115692422579741
14712,550912,152.19,37,269,15.253567750000002,2680,0.0014067043,0.0003,0.14016619690228255,0.2,0.9832358956336975,0.08680044114589691,0.014208984375,-0.039746757081593385,-0.003510073123106849
14816,552960,151.93,37,270,15.185675680000001,2690,0.002187762,0.0003,0.09415479473536834,0.2,0.9858646988868713,0.02309417724609375,0.016552734375,-0.0490291657159105,-0.0019110625275061467
14922,555008,151.13,37,271,15.186932030000001,2700,0.0034413198,0.0003,0.0800828953855671,0.2,0.9885616898536682,0.038468871265649796,0.02587890625,-0.05516571592597756,-0.0011893384158611297
15021,557056,149.96,37,272,15.28990389,2710,0.0019853017,0.0003,0.11179219360928982,0.2,0.9862795472145081,0.039913393557071686,0.019287109375,-0.0404114471268258,-0.0017906406115798744
15127,559104,149.4,36,273,15.27303672,2720,0.001522956,0.0003,0.07425060245441273,0.2,0.9897934198379517,0.01552816852927208,0.011279296875,-0.04066225251008291,-0.002092879706833628
15235,561152,149.63,36,274,15.25132158,2730,0.003681872,0.0003,0.10778574311407282,0.2,0.9886215925216675,0.030511144548654556,0.0197265625,-0.040757673367625105,-0.005031328822951764
15342,563200,149.61,36,275,15.34442936,2740,0.0013575708,0.0003,0.13420596342766658,0.2,0.9855029582977295,0.06492038816213608,0.01103515625,-0.0420140356538468,-0.001539700190187432
15443,565248,150.11,36,276,15.30936442,2750,0.0013617226,0.0003,0.1736950788530521,0.2,0.9792546033859253,0.03881147876381874,0.01259765625,-0.03721527813686407,-0.0023864719580160452
15551,567296,149.9,36,277,15.382422080000001,2760,0.0021432207,0.0003,0.10229069219203665,0.2,0.985443651676178,0.04051623120903969,0.016796875,-0.042627985728904604,-0.0023969360277988016
15652,569344,149.77,36,278,15.27626921,2770,0.0028648162,0.0003,0.11353054898791015,0.2,0.9833861589431763,0.024084752425551414,0.013916015625,-0.038734890753403306,-0.0017380526478518732
15760,571392,149.62,36,279,15.29321599,2780,0.004276762,0.0003,0.3123953353962861,0.2,0.8839192986488342,0.073048897087574,0.01962890625,-0.03985038751270622,-0.006269382891696295
15869,573440,149.4,36,280,15.325797450000003,2790,0.0017701567,0.0003,0.12176713180961088,0.2,0.9830169677734375,0.05972929298877716,0.00927734375,-0.027992829596041702,-0.0018166637921240181
15978,575488,149.09,36,281,15.344947600000003,2800,0.0008865603,0.0003,0.12193475790554657,0.2,0.9864733219146729,0.046054985374212265,0.012353515625,-0.0300131863077695,-0.0015458485104318243
16088,577536,148.93,35,282,15.30287182,2810,0.0005784516,0.0003,0.10254196038004011,0.2,0.987626850605011,0.02742551825940609,0.008642578125,-0.03080402205505379,-0.0012408138252794742
16191,579584,149.05,35,283,15.261643740000002,2820,0.0014687155,0.0003,0.1244585493230261,0.2,0.9867791533470154,0.04605444148182869,0.01513671875,-0.028155099059586065,-0.0010052091900433879
16301,581632,148.74,35,284,15.25450088,2830,0.0015168202,0.0003,0.10435303283738903,0.2,0.9869287610054016,0.049347251653671265,0.00849609375,-0.030451710696070222,-0.0009454383187403436
16412,583680,149.38,35,285,15.183603020000003,2840,0.0038503858,0.0003,0.13899255997966975,0.2,0.9824787378311157,0.05163119360804558,0.007177734375,-0.029778239348888746,-0.0013636231698910706
16523,585728,148.48,35,286,15.392189139999996,2850,0.0011110372,0.0003,0.14800929420161993,0.2,0.9847932457923889,0.07336094975471497,0.008740234375,-0.027046926519960834,-0.0010419691556307954
16627,587776,149.13,35,287,15.32466805,2860,0.00055753265,0.0003,0.1308342307456769,0.2,0.9828306436538696,0.057891469448804855,0.00478515625,-0.025873502100512268,-0.0007827536610420793
16738,589824,148.96,35,288,15.349229460000002,2870,0.00054914225,0.0003,0.13793734882492573,0.2,0.9828721284866333,0.07357964664697647,0.005712890625,-0.030688152304264804,-0.0007868038570450153
16850,591872,148.76,35,289,15.361988629999999,2880,0.0011845636,0.0003,0.12233543522888794,0.2,0.9847916960716248,0.015599245205521584,0.01494140625,-0.029432766525678743,-0.0014877997324219904
16963,593920,148.46,35,290,15.424645289999999,2890,0.001015373,0.0003,0.11189654977642931,0.2,0.9891311526298523,0.051197350025177,0.01123046875,-0.029747862919066392,-0.0004557234664389398
17076,595968,147.91,34,291,15.501690189999998,2900,0.0019562554,0.0003,0.11591035726014524,0.2,0.9883106350898743,0.03662669286131859,0.011181640625,-0.029065260020433924,-0.0015926202839182224
17190,598016,147.85,34,292,15.508199799999998,2910,0.0028320923,0.0003,0.11516300982329994,0.2,0.9898395538330078,0.04083699360489845,0.01650390625,-0.02495366696368819,-0.0005172404176846612
17303,600064,147.58,34,293,15.540478369999999,2920,0.0006963638,0.0003,0.07614050978445448,0.2,0.9889373779296875,0.030133740976452827,0.007861328125,-0.02251251603138371,-0.0008105108259769622
