rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/entropy_loss,train/approx_kl,train/value_loss,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/loss,train/policy_gradient_loss
-22.37825000000001,303,608256,297,370.95,2004,2960,-0.6916995000094175,0.010069801,0.03893089193152264,0.0003,0.2,0.9969874620437622,0.12138671875,0.007195261772722006,-0.006964394393799011
-22.12621,302,610304,298,371.31,2014,2970,-0.6655099228955805,0.015810877,0.051490320544689896,0.0003,0.2,0.996751070022583,0.123388671875,-0.021005652844905853,-0.009071884288641741
-22.143980000000003,302,612352,299,372.38,2024,2980,-0.6420771760866046,0.039732207,0.028553895697405095,0.0003,0.2,0.9978849291801453,0.156787109375,-0.024184130132198334,-0.013252629205817356
-21.862019999999998,301,614400,300,373.42,2035,2990,-0.6304455942474305,0.021672033,0.035268173100485,0.0003,0.2,0.9969411492347717,0.151513671875,-0.013448814861476421,-0.009232864384830463
-22.13558,301,616448,301,374.38,2045,3000,-0.6268599553965032,0.016651655,0.02767796932894271,0.0003,0.2,0.9970951676368713,0.1232421875,-0.020733188837766647,-0.009522714516788256
-22.39062,300,618496,302,375.32,2055,3010,-0.6160589346662164,0.012940467,0.47111887718201617,0.0003,0.2,0.9378994107246399,0.0845703125,0.014839373528957367,-0.004919435068586608
-22.14116,300,620544,303,376.46,2065,3020,-0.6000918634235859,0.012529203,0.22694152084586677,0.0003,0.2,0.971870481967926,0.071484375,0.042628392577171326,-0.006937976297922433
-22.424759999999996,299,622592,304,378.06,2076,3030,-0.5973875114694238,0.022837447,0.12044201235694345,0.0003,0.2,0.9865161180496216,0.109765625,-0.006408818066120148,-0.006374873872846365
-22.453000000000007,299,624640,305,379.6,2086,3040,-0.6148644872009754,0.013942661,0.19006598642736208,0.0003,0.2,0.9674891829490662,0.08642578125,0.08226627856492996,-0.0038219943016883917
-22.72969,298,626688,306,381.29,2096,3050,-0.6102500924840569,0.0217224,0.17836880255490542,0.0003,0.2,0.9719945192337036,0.0939453125,0.007866669446229935,-0.0014080240856856109
-22.769119999999994,298,628736,307,382.52,2106,3060,-0.5921480431221425,0.016674377,0.16650125291489531,0.0003,0.2,0.9811691045761108,0.093408203125,0.08386337757110596,-0.003883266688353615
-22.48013,298,630784,308,383.53,2116,3070,-0.5854638608172535,0.014716218,0.02493409721791977,0.0003,0.2,0.9982404708862305,0.125048828125,-0.02858017385005951,-0.00838910717284307
-22.160350000000008,297,632832,309,384.65,2126,3080,-0.5681180468760431,0.01341196,0.01873967298597563,0.0003,0.2,0.9978342652320862,0.130322265625,0.018046606332063675,-0.009285501486010617
-21.8939,297,634880,310,386.2,2136,3090,-0.5594386565499008,0.016474385,0.017088135681115092,0.0003,0.2,0.9984275698661804,0.13798828125,-0.01844634674489498,-0.008692558552138508
-21.624119999999998,296,636928,311,387.62,2146,3100,-0.56254365388304,0.01772283,0.019378724170383065,0.0003,0.2,0.9985030293464661,0.123828125,-0.00883525237441063,-0.008008153304399458
-21.654439999999994,296,638976,312,388.24,2158,3110,-0.6116654431447387,0.022711303,0.03009016692376463,0.0003,0.2,0.9976135492324829,0.145458984375,0.011406606063246727,-0.008058907192753395
-21.666949999999996,295,641024,313,388.65,2168,3120,-0.6250354589894414,0.016662754,0.022520868535502815,0.0003,0.2,0.9979304671287537,0.1080078125,-0.009330990724265575,-0.0065717057317669966
-21.385619999999996,294,643072,314,389.42,2180,3130,-0.600111776497215,0.023860948,0.025231260532746092,0.0003,0.2,0.9975874423980713,0.12041015625,-0.0026575205847620964,-0.012030172813683748
-21.42713,294,645120,315,390.93,2190,3140,-0.5892480745911598,0.014657675,0.01941194955143146,0.0003,0.2,0.9987220764160156,0.1287109375,-0.0029648286290466785,-0.00844881930242991
-21.454349999999998,294,647168,316,391.75,2200,3150,-0.6120491039007903,0.026801702,0.02791855723480694,0.0003,0.2,0.9985672831535339,0.100830078125,-0.0060022324323654175,-0.007650320354878204
-21.459339999999997,293,649216,317,392.64,2210,3160,-0.6202871765941381,0.01801516,0.021133495362300893,0.0003,0.2,0.9985079765319824,0.135400390625,-0.021908031776547432,-0.008450532150891376
-21.412500000000005,293,651264,318,393.2,2220,3170,-0.6231720311567187,0.015464105,0.019952548571745866,0.0003,0.2,0.9976849555969238,0.118310546875,-0.021557873114943504,-0.010011404394026613
-21.38589,292,653312,319,393.39,2232,3180,-0.6176115695387125,0.012744874,0.023026222351472826,0.0003,0.2,0.9982591271400452,0.1033203125,0.007325943559408188,-0.008518565937993116
-21.110329999999998,292,655360,320,393.43,2242,3190,-0.5892665066756309,0.012599113,0.018210063097649255,0.0003,0.2,0.9988437294960022,0.106201171875,-0.02569454163312912,-0.0027858044988533946
-20.83131,291,657408,321,392.91,2253,3200,-0.6202760661952198,0.018009685,0.02051369422188145,0.0003,0.2,0.9989433884620667,0.1162109375,-0.018963921815156937,-0.005699470680337981
-20.550150000000002,291,659456,322,392.05,2265,3210,-0.6219581208191812,0.016977653,0.03149888533953345,0.0003,0.2,0.9978255033493042,0.115283203125,-0.025411859154701233,-0.007634596785646863
-20.25895,290,661504,323,391.75,2275,3220,-0.614841784350574,0.015184091,0.021735114361217712,0.0003,0.2,0.9986451268196106,0.11259765625,-0.04004114493727684,-0.00913604491870501
-20.278460000000003,290,663552,324,391.26,2286,3230,-0.6106445814482868,0.012717932,0.021654982860491147,0.0003,0.2,0.9990382790565491,0.10126953125,-0.009550044313073158,-0.005217048464692198
-20.01145,289,665600,325,390.75,2298,3240,-0.6351887611672282,0.012583362,0.022018637320434208,0.0003,0.2,0.9981281161308289,0.1201171875,-0.01130557619035244,-0.00688855069456622
-20.021169999999998,289,667648,326,390.47,2308,3250,-0.592780358530581,0.017739108,0.019978449707559777,0.0003,0.2,0.998964250087738,0.120458984375,-0.009945079684257507,-0.006463939102832228
-20.06934,288,669696,327,390.44,2319,3260,-0.5922320667654276,0.014331715,0.017610172927379607,0.0003,0.2,0.9993596076965332,0.112451171875,-0.014133799821138382,-0.006308930482191499
-20.143520000000002,288,671744,328,390.22,2329,3270,-0.5658071776852012,0.010815461,0.017993974233104382,0.0003,0.2,0.9992282390594482,0.101025390625,-0.005671246908605099,-0.007932192923180991
-20.193830000000002,287,673792,329,389.93,2339,3280,-0.5376905741170048,0.011287247,0.019144466210855172,0.0003,0.2,0.9993096590042114,0.09326171875,-0.014527847990393639,-0.0040979910409078
-20.25467,287,675840,330,388.97,2351,3290,-0.5603004939854145,0.015472043,0.021436777651979357,0.0003,0.2,0.9991518259048462,0.103515625,-0.0041669271886348724,-0.007085176824330119
-20.262649999999997,286,677888,331,389.35,2362,3300,-0.548953085206449,0.01892028,0.022704217013233573,0.0003,0.2,0.9992411732673645,0.114453125,-0.008547380566596985,-0.009052604777753003
-20.265690000000003,286,679936,332,390.09,2372,3310,-0.5614956356585026,0.014546894,0.018364782809658208,0.0003,0.2,0.9990405440330505,0.111962890625,-0.00026274891570210457,-0.0050231999106472355
-20.31025,286,681984,333,390.55,2383,3320,-0.569687986932695,0.020547658,0.01818606225278927,0.0003,0.2,0.9992013573646545,0.106689453125,-0.0019892118871212006,-0.004909274321835255
-20.320119999999996,285,684032,334,390.42,2393,3330,-0.5512381456792355,0.029095339,0.02029063678201055,0.0003,0.2,0.999067485332489,0.120068359375,-0.029038729146122932,-0.009368775505572557
-20.24466,285,686080,335,390.56,2405,3340,-0.5306423156522214,0.01765071,0.0190055866347393,0.0003,0.2,0.9991082549095154,0.121240234375,-0.011524570174515247,-0.004338815471419366
-20.24956,284,688128,336,390.16,2416,3350,-0.5410458826459944,0.014349122,0.02252928312664153,0.0003,0.2,0.9987154006958008,0.09794921875,0.011086240410804749,-0.005595143188838847
-20.27042,284,690176,337,389.52,2426,3360,-0.567915808595717,0.01778952,0.022061572628444992,0.0003,0.2,0.9987335801124573,0.10595703125,-0.007377637550234795,-0.005754510133556323
-20.54147,283,692224,338,389.67,2437,3370,-0.5372980672866106,0.024862882,0.0239251227787463,0.0003,0.2,0.9982682466506958,0.10986328125,-0.0060109407640993595,-0.009699336745325127
-20.573320000000002,283,694272,339,390.02,2449,3380,-0.5226787493564189,0.008283673,0.4763114085770212,0.0003,0.2,0.9434319734573364,0.0533203125,0.04959537088871002,-0.002447759820643114
-20.547360000000005,283,696320,340,391.16,2460,3390,-0.5274397182278335,0.013412376,0.07874545087543083,0.0003,0.2,0.9813902378082275,0.092724609375,0.014000223949551582,-0.003833135846798541
-20.52746,282,698368,341,392.46,2470,3400,-0.516050859540701,0.023107968,0.01946121053842944,0.0003,0.2,0.9980363845825195,0.11806640625,-0.019346289336681366,-0.0027959664672380312
-20.777330000000003,282,700416,342,392.63,2481,3410,-0.5455915768630802,0.019498833,0.015471351525047795,0.0003,0.2,0.9987592697143555,0.145361328125,-0.0159121286123991,-0.005784565953945275
-20.79446,281,702464,343,392.36,2492,3420,-0.5921025853604078,0.012152671,0.6836325511161704,0.0003,0.2,0.9289403557777405,0.07041015625,0.0363861620426178,-0.0023835294239688666
-20.785929999999997,281,704512,344,392.03,2504,3430,-0.5660330059938132,0.011061264,0.12022254267940298,0.0003,0.2,0.9839065670967102,0.062158203125,0.017275497317314148,-0.005798934287304292
-20.757530000000003,280,706560,345,391.83,2515,3440,-0.6308717529289425,0.0116666695,0.10408922143105884,0.0003,0.2,0.9760209321975708,0.093896484375,0.02196190319955349,-0.007471581381105352
-21.019000000000005,280,708608,346,390.3,2528,3450,-0.610654442384839,0.011743091,0.04223031998844817,0.0003,0.2,0.99462890625,0.106982421875,-0.024337470531463623,-0.005376312922453508
-21.27514,279,710656,347,388.74,2539,3460,-0.618430539779365,0.008924488,0.7108583486638963,0.0003,0.2,0.9407864212989807,0.05595703125,0.023251399397850037,-0.002534615895092429
-21.55404,279,712704,348,386.64,2551,3470,-0.649143173918128,0.014588372,0.33571242025354875,0.0003,0.2,0.968195378780365,0.060888671875,0.03619581460952759,-0.00013386892460403032
-21.52321,278,714752,349,386.41,2562,3480,-0.6566031300462782,0.0073595187,0.1649375606328249,0.0003,0.2,0.9894969463348389,0.05947265625,0.12711167335510254,-0.006984570954955416
-22.076430000000002,278,716800,350,384.83,2575,3490,-0.6433359876275062,0.028274618,0.02348781153705204,0.0003,0.2,0.9977803826332092,0.158642578125,-0.015616713091731071,-0.010983063912135549
-22.323780000000006,277,718848,351,382.98,2587,3500,-0.683393104467541,0.009706773,0.6342375467414968,0.0003,0.2,0.9600837230682373,0.048583984375,0.03606780990958214,-0.0022657532219454877
-22.341670000000004,277,720896,352,381.37,2598,3510,-0.6729437176138162,0.013441377,0.12694527179701254,0.0003,0.2,0.9806003570556641,0.0873046875,0.011410791426897049,-0.005573819299024762
-22.39778,276,722944,353,379.48,2611,3520,-0.7217647569254041,0.009928245,0.12779416543780825,0.0003,0.2,0.9729328155517578,0.0611328125,0.017545506358146667,-0.004909394343849271
-22.41059,276,724992,354,377.49,2623,3530,-0.706752679310739,0.013682995,0.13876034868881107,0.0003,0.2,0.9734209775924683,0.075048828125,0.011994898319244385,-0.0033476348413387313
-22.71139,275,727040,355,376.79,2634,3540,-0.6919110217131674,0.020391656,0.037799387419363485,0.0003,0.2,0.9958850145339966,0.1171875,0.0018424950540065765,-0.005684942578955088
-22.948620000000002,275,729088,356,374.52,2647,3550,-0.6734515180811286,0.012586544,0.5157832178403623,0.0003,0.2,0.9478138089179993,0.082373046875,0.0034164637327194214,-7.536433622590266e-05
-22.66891,274,731136,357,372.71,2661,3560,-0.6581870893016457,0.01567482,0.39333051693974996,0.0003,0.2,0.9491078853607178,0.09794921875,0.01661423221230507,-0.0005444826900202315
-22.64889,274,733184,358,371.79,2672,3570,-0.6320904763415456,0.019026462,0.1075022000062745,0.0003,0.2,0.9840230941772461,0.076318359375,0.006195075809955597,-0.0037026423327915837
-22.92091999999999,273,735232,359,369.32,2684,3580,-0.624230180773884,0.017432287,0.025328746138256975,0.0003,0.2,0.9977755546569824,0.134375,-0.024024348706007004,-0.0018002139651798644
-22.65685,273,737280,360,368.75,2696,3590,-0.6067800011485815,0.011988508,0.3061576042906381,0.0003,0.2,0.9419578313827515,0.06064453125,0.017462966963648796,-0.002999760233433335
-22.646870000000003,272,739328,361,367.87,2708,3600,-0.6140902553685009,0.023838572,0.025381442756042816,0.0003,0.2,0.9979210495948792,0.10888671875,-0.017688803374767303,-0.007219045454257866
-22.57302,272,741376,362,367.52,2720,3610,-0.5970065716654063,0.026828762,0.029139470186783,0.0003,0.2,0.9976816177368164,0.121826171875,-0.00879605207592249,-0.002394596242811531
-22.542449999999995,272,743424,363,367.25,2731,3620,-0.5997199952602387,0.026905892,0.02270325496501755,0.0003,0.2,0.9974199533462524,0.11240234375,-0.011545535176992416,-0.0038896563564776443
-22.23654,271,745472,364,367.84,2744,3630,-0.5263516839593649,0.018780384,0.025885993309202604,0.0003,0.2,0.9986511468887329,0.0904296875,-0.01182552706450224,-0.0039751344695105216
-21.90093,271,747520,365,369.33,2755,3640,-0.5393279767595232,0.014202118,0.018368996721983423,0.0003,0.2,0.9989587068557739,0.09443359375,-0.019484268501400948,-0.0017061750826542267
-21.580119999999997,270,749568,366,370.92,2766,3650,-0.46898687900975344,0.021098826,0.021697845960443374,0.0003,0.2,0.998573362827301,0.085595703125,-0.023337630555033684,-0.0037318156224500853
-21.52317,270,751616,367,371.67,2778,3660,-0.4857637662440538,0.0135765765,0.02047566287074005,0.0003,0.2,0.998729407787323,0.067333984375,-0.01758754253387451,-0.00010629061362124048
-21.13715,270,753664,368,373.35,2791,3670,-0.46365449037402867,0.011623085,0.022016973174322628,0.0003,0.2,0.9991980791091919,0.073681640625,-0.005018578376621008,-0.0035658610591781325
-20.840169999999997,269,755712,369,374.37,2802,3680,-0.5022178026847541,0.025457859,0.019316538789280458,0.0003,0.2,0.9990094304084778,0.096533203125,0.003782120533287525,-0.00287679693865357
-20.594230000000003,269,757760,370,376.13,2813,3690,-0.49018166344612835,0.017180316,0.03412054427171825,0.0003,0.2,0.9974234104156494,0.0759765625,0.00911051593720913,-0.0023486140675231582
-20.54906,268,759808,371,378.36,2825,3700,-0.4597840543836355,0.030441333,0.029256650342722422,0.0003,0.2,0.9983326196670532,0.0830078125,-0.019203830510377884,-0.004699915515084285
-20.502760000000002,268,761856,372,380.36,2836,3710,-0.44877509735524657,0.04242594,0.021670055355934893,0.0003,0.2,0.9989374876022339,0.082421875,-0.01400600466877222,-0.001389400303014554
-20.192149999999998,268,763904,373,382.75,2848,3720,-0.42282789046876135,0.0387801,0.021316337925964036,0.0003,0.2,0.9988924860954285,0.089404296875,-0.006573336198925972,-0.003647878403717186
-19.87648,267,765952,374,384.48,2861,3730,-0.42613430549390613,0.034233894,0.01758287902994198,0.0003,0.2,0.9994521141052246,0.10146484375,-0.00646519148722291,-0.005183000613033073
-19.884079999999997,267,768000,375,386.28,2873,3740,-0.4169594697188586,0.015165312,0.03240782358479919,0.0003,0.2,0.9985388517379761,0.07587890625,0.047289274632930756,-0.0019082094324403443
-20.37299,266,770048,376,388.49,2884,3750,-0.41792398346588017,0.04167015,0.01822386258500046,0.0003,0.2,0.9989563226699829,0.089501953125,-0.02336805686354637,-0.0038118823496915864
-20.90349,266,772096,377,389.89,2896,3760,-0.40442997496575117,0.017496094,0.6129770766128786,0.0003,0.2,0.9111096858978271,0.06240234375,0.06854843348264694,-0.003075888677267358
-20.64262,266,774144,378,392.02,2907,3770,-0.4157735925167799,0.013446078,1.121924419712741,0.0003,0.2,0.9637374877929688,0.035986328125,0.07633333653211594,-0.00201935105251323
-20.645509999999998,265,776192,379,394.41,2919,3780,-0.41174705051817,0.014809862,0.19837270912248642,0.0003,0.2,0.9701375365257263,0.063134765625,0.03998984768986702,0.001705968880560249
-20.63009,265,778240,380,395.79,2931,3790,-0.4448582848533988,0.02860745,0.036299653476453385,0.0003,0.2,0.9944062232971191,0.1294921875,0.001232536043971777,-0.00021957499120617285
-20.593629999999997,265,780288,381,395.83,2943,3800,-0.5216009353287518,0.06637939,0.026415933134558145,0.0003,0.2,0.9976077079772949,0.159521484375,-0.0030301325023174286,-0.006615928223618539
-20.63254,264,782336,382,395.64,2956,3810,-0.5864067039452493,0.022586368,0.020546617823129054,0.0003,0.2,0.9980888366699219,0.1416015625,0.01961497776210308,-0.00420959632465383
-20.65192,264,784384,383,395.92,2968,3820,-0.5789082522504032,0.018974848,0.023748402480850927,0.0003,0.2,0.9985883235931396,0.087451171875,-0.0019475999288260937,-0.007272516605735291
-20.652469999999997,263,786432,384,395.27,2979,3830,-0.6131868607364594,0.021294117,0.019791863999853377,0.0003,0.2,0.9985882043838501,0.087255859375,0.034764040261507034,-0.0073326512836501935
-20.6569,263,788480,385,395.0,2993,3840,-0.5600650786422193,0.009752331,0.01954621932673035,0.0003,0.2,0.9987512826919556,0.07685546875,0.022599296644330025,-0.0022724690854374783
-20.68288,263,790528,386,394.18,3005,3850,-0.5726614095270633,0.016169814,0.02104688307954348,0.0003,0.2,0.9988439083099365,0.081982421875,-0.005689132027328014,-0.005890318971069064
-20.696810000000006,262,792576,387,393.41,3018,3860,-0.5676406896673143,0.02210034,0.02041664169591968,0.0003,0.2,0.9988477230072021,0.093408203125,-0.002773159183561802,-0.008063777139614103
-20.73201,262,794624,388,392.71,3030,3870,-0.5303335020318627,0.030851226,0.023532512746169233,0.0003,0.2,0.9988400936126709,0.087109375,0.028689946979284286,-0.005039255371229956
-20.726510000000005,261,796672,389,391.61,3042,3880,-0.5778102635405957,0.0396798,0.019087895312986804,0.0003,0.2,0.9986727833747864,0.121875,0.0159435011446476,-0.009125893450982404
-20.719659999999998,261,798720,390,390.66,3055,3890,-0.5069074576720596,0.057872366,0.04538540199428098,0.0003,0.2,0.995414137840271,0.091845703125,0.01725017838180065,-0.007638546552334447
-20.736900000000002,261,800768,391,389.6,3067,3900,-0.5173171425238252,0.057928603,0.023200852883746848,0.0003,0.2,0.9987313151359558,0.12421875,-0.002182147465646267,-0.004801952677371446
-20.765389999999996,260,802816,392,388.99,3079,3910,-0.48218019474297763,0.06979455,0.03886771139223129,0.0003,0.2,0.9971945285797119,0.114501953125,-0.009141558781266212,-0.005403373019362334
-20.78875,260,804864,393,388.55,3093,3920,-0.46127627780660985,0.042756513,0.023999510411522353,0.0003,0.2,0.9981691241264343,0.108203125,0.008681222796440125,-0.004376805630454328
-20.80376,259,806912,394,388.26,3105,3930,-0.47413428984582423,0.039452605,0.019767279444931774,0.0003,0.2,0.9988961815834045,0.123828125,0.014266468584537506,-0.009923400507250334
-20.28888,259,808960,395,387.48,3116,3940,-0.4498872056603432,0.02086088,0.02111565311352024,0.0003,0.2,0.998751163482666,0.10205078125,-0.00247151218354702,-0.001496120778756449
-19.80408,259,811008,396,385.28,3130,3950,-0.5011465770192445,0.028492192,0.017490625013306272,0.0003,0.2,0.9990270137786865,0.14365234375,0.0020068767480552197,-0.002158913562016096
-19.813699999999997,258,813056,397,383.4,3142,3960,-0.5874984215945005,0.017403867,0.033243765855149834,0.0003,0.2,0.9978686571121216,0.107666015625,-0.015547357499599457,-0.0053115862450795245
-19.80804,258,815104,398,380.94,3156,3970,-0.6051125852391124,0.026822181,0.018937539975740946,0.0003,0.2,0.9989609718322754,0.132421875,-0.03050379455089569,-0.008796230709413067
-20.098589999999998,257,817152,399,380.59,3168,3980,-0.598068050853908,0.013993964,0.04477246159658534,0.0003,0.2,0.9970110654830933,0.0919921875,-0.0071783894672989845,-0.005023056550271576
-20.101779999999998,257,819200,400,381.48,3180,3990,-0.5928409380838275,0.010981932,0.23901079055212904,0.0003,0.2,0.9418901205062866,0.064697265625,-0.0010390598326921463,-0.00527235628615017
-20.657830000000004,257,821248,401,381.93,3194,4000,-0.5719039550051093,0.029077299,0.07668900846183532,0.0003,0.2,0.9846528172492981,0.089453125,-0.004831777885556221,-0.003819132486387389
-21.188299999999998,256,823296,402,382.1,3207,4010,-0.5837798486463726,0.0058743376,1.5507090307597537,0.0003,0.2,0.8998411297798157,0.03173828125,0.18995097279548645,-0.0035200465674279256
-21.762789999999995,256,825344,403,382.49,3219,4020,-0.5844373595900834,0.008674702,0.49199355382588694,0.0003,0.2,0.9703254103660583,0.051953125,0.06245410814881325,-0.006408557842951268
-22.02829,256,827392,404,382.99,3231,4030,-0.5579904071986675,0.009045475,0.7062188751529902,0.0003,0.2,0.9566658735275269,0.04140625,0.2505614757537842,-0.0014009257472935132
-22.070569999999996,255,829440,405,383.87,3245,4040,-0.5723853324539959,0.007080417,0.6962895339238457,0.0003,0.2,0.9551136493682861,0.029345703125,0.1709335595369339,-0.001593329389288556
-22.37482,255,831488,406,383.72,3257,4050,-0.5821394168771803,0.020214401,0.1136698296875693,0.0003,0.2,0.9748189449310303,0.115478515625,0.0035310080274939537,-0.0005549063032958656
-22.41078999999999,254,833536,407,383.19,3272,4060,-0.6373484618030488,0.020978775,0.7467168498493265,0.0003,0.2,0.9401999115943909,0.077783203125,0.02193564549088478,0.003125153971632244
-22.426780000000004,254,835584,408,382.38,3284,4070,-0.6542653291486203,0.021791166,0.04527457698859507,0.0003,0.2,0.9930099844932556,0.128857421875,0.0053855665028095245,-0.003144985742983408
-22.47486,253,837632,409,380.76,3298,4080,-0.698611906170845,0.01723737,0.039584054856095466,0.0003,0.2,0.9946615099906921,0.104248046875,-0.008598818443715572,-0.00845554514307878
-23.007030000000004,253,839680,410,379.43,3312,4090,-0.6437586552463472,0.016117666,0.03283992619399214,0.0003,0.2,0.9976125955581665,0.114794921875,-0.007018960081040859,-0.00544956933154026
-23.02809,253,841728,411,378.09,3325,4100,-0.6294061307795346,0.0060282825,0.9587401321099606,0.0003,0.2,0.8966200351715088,0.045556640625,0.013195741921663284,-0.0033898262699949555
-23.823849999999997,252,843776,412,376.75,3339,4110,-0.6470891363918782,0.012857839,0.06419766054896173,0.0003,0.2,0.9874705076217651,0.07353515625,0.0016881534829735756,-0.003641519985103514
-24.62259,252,845824,413,375.19,3353,4120,-0.667410054244101,0.009042037,0.5015673457935919,0.0003,0.2,0.9232184290885925,0.036279296875,0.10865983366966248,-0.004367083783290582
-24.636209999999995,251,847872,414,374.71,3366,4130,-0.5842942058108747,0.0029111947,0.981039873114787,0.0003,0.2,0.9475137591362,0.021142578125,0.5486741065979004,-0.0031108936978853307
-24.63717,251,849920,415,375.37,3378,4140,-0.6310105746611953,0.018244414,0.04184658348967787,0.0003,0.2,0.9952095746994019,0.10810546875,-0.02068508230149746,-0.003206756676081568
-24.93883,251,851968,416,374.63,3392,4150,-0.589745111670345,0.015291579,0.02596684842283139,0.0003,0.2,0.9981396198272705,0.1052734375,-0.0006630159914493561,-0.0028265960107091816
-24.94615,250,854016,417,374.35,3407,4160,-0.6087322779931128,0.023770481,0.38316032546863427,0.0003,0.2,0.9485033750534058,0.108349609375,0.3404868543148041,-0.001239462912781164
-25.455809999999996,250,856064,418,373.71,3419,4170,-0.5770411505363882,0.016588785,0.20699603200191632,0.0003,0.2,0.9757100343704224,0.0572265625,0.01713474839925766,-0.0020031268544698833
-25.71,250,858112,419,373.5,3432,4180,-0.5853953956626355,0.010140337,0.434093846968608,0.0003,0.2,0.9707205891609192,0.04990234375,0.0733809545636177,-0.0025186196180584375
-25.167219999999997,249,860160,420,372.82,3446,4190,-0.554841140564531,0.0069321888,0.28590315914480013,0.0003,0.2,0.9838103652000427,0.05537109375,-0.007569029927253723,-0.0041079798171267615
-25.441639999999996,249,862208,421,372.24,3459,4200,-0.5592670376412571,0.009792911,0.5680824082228355,0.0003,0.2,0.9565367698669434,0.03603515625,0.12850303947925568,-0.005181004496262176
-25.67082,248,864256,422,371.12,3473,4210,-0.5549574461765587,0.012217,0.27845939265098424,0.0003,0.2,0.9852508902549744,0.0494140625,0.1834518015384674,-0.0026684668315283488
-26.710629999999995,248,866304,423,370.33,3486,4220,-0.5568786943331361,0.004478596,0.849170891288668,0.0003,0.2,0.9652429223060608,0.039404296875,0.9821606874465942,-0.0032099204865517093
-27.21644,248,868352,424,370.54,3499,4230,-0.605854696314782,0.0068480335,0.9655506362440065,0.0003,0.2,0.9820385575294495,0.035205078125,0.845188558101654,-0.0057723054160305765
-27.175420000000003,247,870400,425,370.72,3513,4240,-0.5984763283282518,0.016725464,0.5505125569063238,0.0003,0.2,0.9775128364562988,0.063818359375,0.3259589672088623,-0.00012599045076058246
-27.395490000000006,247,872448,426,371.69,3526,4250,-0.6333284293301403,0.029638685,0.25525003658258355,0.0003,0.2,0.9742992520332336,0.10732421875,0.035282526165246964,-0.0017435138521250336
-27.64558,246,874496,427,371.18,3541,4260,-0.6518020491115749,0.021573644,0.21580237377202138,0.0003,0.2,0.979137659072876,0.1125,0.11605867743492126,0.0005054140456195455
-27.66571,246,876544,428,370.61,3555,4270,-0.7025177982635796,0.017533867,0.19061727411462925,0.0003,0.2,0.985097348690033,0.10869140625,0.08402837812900543,-0.0033947042044019326
-27.909960000000005,246,878592,429,370.16,3570,4280,-0.7054883630014956,0.0048597376,1.005812586110551,0.0003,0.2,0.9534347653388977,0.04755859375,0.14824487268924713,-0.0025451840985624584
-27.40856,245,880640,430,369.66,3585,4290,-0.692070385813713,0.017948745,0.20363067267462612,0.0003,0.2,0.9825044870376587,0.081689453125,0.02415969967842102,-0.0034296210051252274
-26.929739999999995,245,882688,431,368.44,3600,4300,-0.7188561012968421,0.012497315,0.2936368969385512,0.0003,0.2,0.9746599793434143,0.07001953125,-0.001503869891166687,-0.005385169539658818
-27.476619999999997,244,884736,432,366.12,3615,4310,-0.7136684048920869,0.01728179,0.17445267257862723,0.0003,0.2,0.9775196313858032,0.07353515625,0.04178210347890854,-0.004616472475754562
-28.006059999999994,244,886784,433,364.66,3630,4320,-0.7753817602992058,0.017337978,0.17641760713304394,0.0003,0.2,0.982166051864624,0.079345703125,0.009360935539007187,-0.0018422441266011448
-28.281100000000002,243,888832,434,364.1,3642,4330,-0.7072153572924436,0.015952569,0.46384123848984016,0.0003,0.2,0.9664577841758728,0.088134765625,0.045363765209913254,0.00662715505604865
-28.35455,243,890880,435,362.75,3657,4340,-0.7162573161534965,0.0088050645,0.2767385858052876,0.0003,0.2,0.9829572439193726,0.062548828125,0.08452165126800537,-0.004436938635990373
-27.603779999999997,243,892928,436,361.68,3672,4350,-0.7383676340803504,0.01018122,0.24646684595500118,0.0003,0.2,0.9716437458992004,0.092431640625,0.0363243967294693,-0.005069363096481538
-27.639849999999992,242,894976,437,360.95,3685,4360,-0.6770900313742458,0.027235901,0.03947219156543724,0.0003,0.2,0.9954390525817871,0.13818359375,-0.007402816787362099,0.0014027401375642512
-27.435469999999995,242,897024,438,359.77,3700,4370,-0.6171434871852398,0.016277,0.043499402279849164,0.0003,0.2,0.9955891966819763,0.1193359375,-0.00034853536635637283,-0.0058865992541541345
-26.950619999999994,241,899072,439,359.32,3715,4380,-0.6595380910672247,0.012789085,0.27720348244765775,0.0003,0.2,0.9705206155776978,0.06640625,0.1015876978635788,-0.0018373152535787086
-26.725400000000004,241,901120,440,358.8,3728,4390,-0.6083628399297595,0.0124287605,0.2342502151906956,0.0003,0.2,0.9761613607406616,0.052197265625,0.0675249919295311,-0.003339966198836919
-26.220739999999996,241,903168,441,357.94,3743,4400,-0.6011279719881714,0.01731477,0.02851422533276491,0.0003,0.2,0.9979729652404785,0.114306640625,0.03540043905377388,-0.004809652550466126
-26.00624,240,905216,442,358.14,3757,4410,-0.6039123144000769,0.006394925,0.7448530576424673,0.0003,0.2,0.948522686958313,0.0455078125,1.1973910331726074,-0.0030950981090427376
-26.312060000000002,240,907264,443,358.06,3772,4420,-0.5863494503311812,0.008911647,0.4858144938596524,0.0003,0.2,0.9344589114189148,0.054931640625,0.1922120451927185,-0.0006067296322726179
